Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
57,Juwan Howard,28,2TM,PF,81,72,32.5,5.7,12.4,0.46,0,0,0,5.7,12.4,0.461,0.46,3.2,4.2,0.761,2.8,4.8,7.6,2.1,0.6,0.6,1.9,3.3,14.6,
57,Juwan Howard,28,DAL,PF,53,44,31.3,5.1,11,0.462,0,0,0,5.1,11,0.462,0.462,2.7,3.6,0.754,2.6,4.8,7.4,1.8,0.5,0.6,1.5,3.2,12.9,
57,Juwan Howard,28,DEN,PF,28,28,34.9,6.9,15,0.457,0,0,0,6.9,15,0.458,0.457,4.2,5.4,0.77,3,4.9,7.9,2.7,0.6,0.6,2.6,3.4,17.9,
58,Jeff McInnis,27,LAC,PG,81,80,37.4,5.7,13.8,0.413,0.9,2.9,0.321,4.8,11,0.437,0.446,2.3,2.7,0.836,0.6,2.1,2.6,6.2,0.8,0.1,1.8,2.5,14.6,
59,Clifford Robinson,35,DET,PF,80,80,35.7,5.7,13.4,0.425,1.4,3.8,0.378,4.2,9.6,0.443,0.478,1.8,2.6,0.694,1,3.8,4.8,2.5,1.1,1.2,1.9,3,14.6,DEF2
60,Antonio Davis,33,TOR,PF,77,77,38.7,5.3,12.5,0.426,0,0,0,5.3,12.5,0.426,0.426,3.8,4.6,0.818,3.3,6.3,9.6,2,0.7,1.1,2.1,2.9,14.5,
61,Brent Barry,30,SEA,SG,81,81,37.5,5,9.8,0.508,2,4.8,0.424,2.9,5,0.588,0.611,2.4,2.9,0.846,0.7,4.7,5.4,5.3,1.8,0.5,2,2.2,14.4,
62,Shane Battier,23,MEM,SF,78,78,39.7,5.3,12.3,0.429,1.3,3.5,0.373,4,8.8,0.451,0.482,2.5,3.6,0.7,2.3,3.1,5.4,2.8,1.6,1,2,2.8,14.4,
63,Jason Richardson,21,GSW,SG,80,75,32.9,5.8,13.6,0.426,1,3.1,0.333,4.8,10.6,0.453,0.463,1.8,2.6,0.671,1.6,2.7,4.3,3,1.3,0.4,2,2.4,14.4,ROY-3
64,David Wesley,31,CHH,SG,67,63,37.1,5.4,13.6,0.4,1.3,3.8,0.332,4.2,9.8,0.427,0.447,2.1,2.8,0.734,0.7,1.5,2.1,3.5,1.1,0.2,1.8,2.2,14.2,
65,Vin Baker,30,SEA,C,55,41,31.1,5.7,11.8,0.485,0,0.1,0.125,5.7,11.7,0.49,0.486,2.6,4.1,0.633,3.1,3.3,6.4,1.3,0.4,0.7,2.3,3.6,14.1,
66,Kenny Thomas,24,HOU,PF,72,71,34.5,5.5,11.5,0.478,0,0.2,0,5.5,11.3,0.487,0.478,3.1,4.7,0.664,2.2,5,7.2,1.9,1.2,0.9,2,2.7,14.1,
67,Morris Peterson,24,TOR,SF,63,56,31.6,5.3,12.2,0.438,1.3,3.7,0.364,4,8.5,0.469,0.492,2,2.7,0.751,1.4,2.1,3.5,2.4,1.2,0.2,1.4,2.8,14,
68,Ron Mercer,25,2TM,SG,53,41,32.4,5.9,14.8,0.397,0.3,1.2,0.29,5.5,13.6,0.406,0.408,1.8,2.2,0.798,0.9,2.4,3.4,2.4,0.6,0.2,1.7,2,13.9,
68,Ron Mercer,25,CHI,SG,40,40,37.6,7.2,17.9,0.399,0.4,1.4,0.298,6.7,16.5,0.408,0.411,2.1,2.7,0.778,1.1,2.8,3.9,3,0.8,0.3,2,2.2,16.8,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
68,Ron Mercer,25,IND,SG,13,1,16.4,1.9,5.2,0.373,0.1,0.4,0.2,1.8,4.8,0.387,0.381,0.8,0.8,1,0.5,1.3,1.8,0.8,0.2,0.2,0.7,1.7,4.8,
69,Elden Campbell,33,CHH,PF,77,74,28,5,10.3,0.484,0,0,0,5,10.3,0.485,0.484,4,5,0.797,1.7,5.2,6.9,1.3,0.8,1.8,1.8,3.4,13.9,
70,Kurt Thomas,29,NYK,C,82,82,33.8,5.6,11.4,0.494,0,0.1,0.167,5.6,11.4,0.496,0.494,2.6,3.2,0.815,2.6,6.5,9.1,1.1,0.9,1,1.9,4.2,13.9,
71,Mike Bibby,23,SAC,PG,80,80,33.2,5.6,12.3,0.453,0.6,1.7,0.37,4.9,10.6,0.466,0.479,1.9,2.4,0.803,0.5,2.3,2.8,5,1.1,0.2,1.7,1.7,13.7,MVP-16
72,Brad Miller,25,2TM,C,76,75,29.8,4.8,9.6,0.499,0,0.1,0.429,4.8,9.6,0.5,0.501,3.9,5,0.775,3.3,4.9,8.2,2,1,0.5,1.5,3.2,13.6,
72,Brad Miller,25,CHI,C,48,47,29,4.3,9.4,0.46,0,0.1,0.5,4.3,9.3,0.46,0.462,4,5.3,0.751,3.7,4.7,8.4,2.1,1.1,0.6,1.5,3.3,12.7,
72,Brad Miller,25,IND,C,28,28,31.1,5.6,10,0.562,0,0.1,0.333,5.6,9.9,0.565,0.564,3.8,4.6,0.823,2.7,5.1,7.9,1.8,0.9,0.4,1.5,3.1,15.1,
73,Corliss Williamson,28,DET,SF,78,7,21.8,5.3,10.3,0.51,0,0.1,0.2,5.3,10.3,0.512,0.511,3.1,3.8,0.805,1.5,2.6,4.1,1.2,0.6,0.3,1.8,2.9,13.6,6MOY-1
74,Raef LaFrentz,25,2TM,C,78,76,31.5,5.4,11.8,0.458,1.3,3.4,0.388,4.1,8.4,0.486,0.514,1.3,1.9,0.695,2.3,5.2,7.4,1.1,0.7,2.7,1.2,3.6,13.5,
74,Raef LaFrentz,25,DEN,C,51,51,32.7,6,12.9,0.466,1.5,3.4,0.434,4.5,9.5,0.477,0.523,1.4,2.1,0.667,2.3,5.1,7.4,1.2,0.6,3,1.2,3.4,14.9,
74,Raef LaFrentz,25,DAL,C,27,25,29.1,4.2,9.7,0.437,1.1,3.5,0.305,3.1,6.1,0.512,0.492,1.3,1.7,0.761,2.2,5.2,7.4,1.1,0.9,2.2,1.3,4,10.8,
75,Damon Stoudamire,28,POR,PG,75,71,37.3,4.9,12.2,0.402,1.4,3.9,0.353,3.5,8.3,0.425,0.459,2.3,2.6,0.888,1,2.9,3.9,6.5,0.9,0.1,2,2,13.5,
76,Kerry Kittles,27,NJN,SG,82,82,31.7,5.3,11.5,0.466,1.2,3,0.405,4.1,8.5,0.487,0.518,1.6,2.1,0.744,0.8,2.5,3.4,2.6,1.6,0.4,1.3,1.3,13.4,
77,John Stockton,39,UTA,PG,82,82,31.3,4.9,9.5,0.517,0.3,1,0.321,4.6,8.5,0.539,0.534,3.4,3.9,0.857,0.7,2.5,3.2,8.2,1.9,0.3,2.5,2.5,13.4,
78,Quentin Richardson,21,LAC,SG,81,0,26.6,4.9,11.4,0.432,1.6,4.3,0.381,3.3,7.1,0.463,0.504,1.8,2.3,0.765,1.4,2.7,4.1,1.6,1,0.3,1.3,1.8,13.3,6MOY-3
79,Metta World Peace,22,2TM,SF,55,50,29.9,4.9,11.6,0.423,1,3.1,0.312,3.9,8.5,0.464,0.465,2.5,3.7,0.667,1.3,3.6,4.9,2.3,2.6,0.7,2.1,3.9,13.2,
79,Metta World Peace,22,CHI,SF,27,26,30.5,5.6,13,0.433,1.3,3.4,0.396,4.3,9.6,0.446,0.484,3,4.8,0.628,1.5,3.4,4.9,2.9,2.8,0.9,2.6,4,15.6,
79,Metta World Peace,22,IND,SF,28,24,29.3,4.2,10.2,0.411,0.6,2.8,0.215,3.6,7.4,0.485,0.44,2,2.7,0.733,1.2,3.8,5,1.8,2.4,0.6,1.8,3.9,10.9,
80,Al Harrington,21,IND,PF,44,1,29.8,5.2,11,0.475,0,0.1,0.333,5.2,10.9,0.476,0.476,2.6,3.3,0.799,2.2,4.1,6.3,1.2,0.9,0.5,1.8,3.8,13.1,
81,Lamar Odom,22,LAC,SF,29,25,34.4,5.2,12.4,0.419,0.6,2.9,0.19,4.7,9.5,0.489,0.442,2.1,3.2,0.656,1.1,5,6.1,5.9,0.8,1.2,3.3,3.1,13.1,
82,Chauncey Billups,25,MIN,PG,82,54,28.7,4.2,10,0.423,1.5,3.8,0.394,2.7,6.2,0.441,0.498,2.5,2.9,0.885,0.4,2.3,2.8,5.5,0.8,0.2,1.7,2.1,12.5,
83,Darrell Armstrong,33,ORL,PG,82,79,33.3,4.2,10.1,0.419,1.7,4.9,0.349,2.5,5.2,0.484,0.503,2.2,2.5,0.888,1,2.9,3.9,5.5,1.9,0.1,2.1,2,12.4,
84,Terrell Brandon,31,MIN,PG,32,28,30.1,4.8,11.4,0.425,0.1,0.7,0.174,4.7,10.7,0.442,0.43,2.6,2.6,0.988,0.5,2.4,2.9,8.3,1.6,0.2,1.3,1.5,12.4,
85,Desmond Mason,24,SEA,SF,75,20,32.3,4.8,10.3,0.464,0.2,0.8,0.271,4.5,9.5,0.48,0.475,2.7,3.2,0.848,1.2,3.5,4.7,1.4,0.9,0.4,1.4,2.3,12.4,6MOY-5
86,Marcus Fizer,23,CHI,PF,76,20,25.8,4.9,11.2,0.438,0.1,0.5,0.171,4.8,10.6,0.451,0.442,2.5,3.7,0.668,1.7,3.9,5.6,1.6,0.6,0.3,1.7,2.4,12.3,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
87,Larry Hughes,23,GSW,SG,73,56,28.1,4.7,11.1,0.423,0.2,1.3,0.194,4.5,9.8,0.453,0.435,2.6,3.5,0.737,1.1,2.2,3.4,4.3,1.5,0.3,2.3,2.1,12.3,
88,Aaron McKie,29,PHI,SG,48,16,30.6,4.6,10.2,0.449,1.1,2.7,0.398,3.5,7.5,0.467,0.501,2,2.5,0.787,0.5,3.5,4,3.7,1.2,0.3,1.9,1.5,12.2,
89,David Robinson,36,SAS,C,78,78,29.5,4.4,8.6,0.507,0,0,,4.4,8.6,0.507,0.507,3.4,5.1,0.681,2.4,5.8,8.3,1.2,1.1,1.8,1.3,2.5,12.2,
90,Chucky Atkins,27,DET,PG,79,62,28.9,4.7,10,0.466,1.7,4.3,0.411,2.9,5.7,0.507,0.553,1.1,1.5,0.692,0.4,1.6,2,3.3,0.9,0.1,1.6,2.2,12.1,
91,Eric Snow,28,PHI,PG,61,61,36.5,4.5,10.2,0.442,0,0.4,0.111,4.5,9.8,0.457,0.445,3,3.7,0.806,0.5,3,3.5,6.6,1.6,0.1,2.3,2.7,12.1,
92,Doug Christie,31,SAC,SG,81,81,34.5,4.2,9.1,0.46,1.1,3.2,0.352,3.1,5.9,0.518,0.521,2.5,3,0.851,0.9,3.7,4.6,4.2,2,0.3,2,2.6,12,DEF2
93,Anfernee Hardaway,30,PHO,SG,80,55,30.8,4.9,11.6,0.418,0.3,1,0.277,4.6,10.6,0.432,0.43,2,2.4,0.81,1.2,3.2,4.4,4.1,1.5,0.4,2.4,2.3,12,
94,Lorenzen Wright,26,MEM,C,43,33,29.1,5.2,11.3,0.459,0,0,0,5.2,11.3,0.461,0.459,1.6,2.9,0.569,3,6.4,9.4,1,0.7,0.5,1.7,2.9,12,
95,Rodney Rogers,30,2TM,SF,77,8,24.4,4.6,9.8,0.471,1.1,3.1,0.374,3.5,6.8,0.514,0.529,1.5,1.9,0.785,1.7,2.8,4.5,1.5,0.9,0.4,1.4,2.9,11.9,
95,Rodney Rogers,30,PHO,SF,50,7,25.1,5,10.7,0.466,1,2.8,0.35,4,7.9,0.508,0.512,1.6,2,0.828,1.9,2.9,4.8,1.4,1,0.3,1.3,3,12.6,
95,Rodney Rogers,30,BOS,SF,27,1,23.2,4,8.2,0.482,1.4,3.5,0.411,2.5,4.7,0.535,0.57,1.3,1.9,0.7,1.3,2.7,4,1.5,0.6,0.4,1.6,2.9,10.7,
96,Matt Harpring,25,PHI,SF,81,81,31.4,4.8,10.3,0.461,0.3,0.9,0.304,4.5,9.5,0.475,0.473,2,2.7,0.743,2.5,4.6,7.1,1.3,0.9,0.1,1.6,2.5,11.8,
97,Stromile Swift,22,MEM,PF,68,14,26.5,4.3,9,0.48,0,0,0,4.3,8.9,0.482,0.48,3.2,4.5,0.711,2.4,4,6.3,0.7,0.8,1.7,1.8,2.6,11.8,
98,Alvin Williams,27,TOR,PG,82,82,35.7,4.9,11.8,0.415,0.8,2.4,0.321,4.2,9.5,0.438,0.447,1.3,1.7,0.736,0.7,2.7,3.4,5.7,1.6,0.3,1.8,2.3,11.8,
99,Ricky Davis,22,CLE,SF,82,8,23.8,4.6,9.5,0.481,0.1,0.4,0.314,4.5,9.1,0.489,0.488,2.4,3,0.79,0.8,2.2,3,2.2,0.8,0.3,1.8,1.8,11.7,6MOY-8
100,Troy Hudson,25,ORL,PG,81,4,22.9,4.4,10.1,0.434,0.8,2.3,0.353,3.6,7.8,0.459,0.475,2.2,2.5,0.876,0.4,1.4,1.8,3.1,0.7,0.1,2,1.5,11.7,6MOY-5
