Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
18,Chuck Person,24,IND,SF,80,79,37.7,8.9,18.2,0.489,0.8,2.6,0.307,8.1,15.6,0.519,0.511,3,3.8,0.792,1.8,4.7,6.5,3.6,1,0.2,3.9,3.5,21.6,
19,Eddie Johnson,29,PHO,SF,70,7,29.2,8.7,17.5,0.497,1,2.5,0.413,7.7,15,0.51,0.526,3.1,3.6,0.868,1.3,3.1,4.4,2.3,0.7,0.1,1.7,2.8,21.5,6MOY-1
20,Bernard King,32,WSB,SF,81,81,31.6,8.1,16.9,0.477,0.1,0.4,0.167,8,16.6,0.484,0.479,4.5,5.4,0.819,1.6,3.1,4.7,3.6,0.8,0.2,2.8,2.7,20.7,
21,Xavier McDaniel,25,SEA,SF,82,10,29.1,8.3,16.9,0.489,0.1,0.4,0.306,8.1,16.5,0.494,0.493,3.8,5.2,0.732,2.2,3.1,5.3,1.6,1,0.5,2.6,2.8,20.5,6MOY-5
22,James Worthy,27,LAL,SF,81,81,36.5,8.7,15.8,0.548,0,0.3,0.087,8.6,15.5,0.556,0.548,3.1,4,0.782,2.1,4,6,3.6,1.3,0.7,2.2,2.2,20.5,AS
23,Kevin Johnson,22,PHO,PG,81,81,39.2,7,13.9,0.505,0,0.3,0.091,7,13.7,0.514,0.506,6.3,7.1,0.882,0.6,3.6,4.2,12.2,1.7,0.3,4,2.8,20.4,"MVP-8,MIP-1,NBA2"
24,Moses Malone,33,ATL,C,81,80,35.5,6.6,13.5,0.491,0,0.1,0,6.6,13.4,0.496,0.491,6.9,8.8,0.789,4.8,7,11.8,1.4,1,1.2,3,1.9,20.2,"MVP-13,AS"
25,Fat Lever,28,DEN,SG,71,71,38.7,7.9,17.2,0.457,0.3,0.9,0.348,7.5,16.3,0.463,0.466,3.8,4.8,0.785,2.6,6.7,9.3,7.9,2.7,0.3,2.2,2.5,19.8,DPOY-7
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
26,Rolando Blackman,29,DAL,SG,78,78,37.8,7.6,16,0.476,0.4,1.1,0.353,7.2,14.9,0.485,0.488,4.1,4.7,0.854,0.9,2.6,3.5,3.7,0.8,0.3,2.1,1.8,19.7,
27,Byron Scott,27,LAL,SG,74,73,35.2,7.9,16.2,0.491,1,2.6,0.399,6.9,13.6,0.508,0.523,2.6,3.1,0.863,1,3.1,4.1,3.1,1.5,0.4,2.1,2.4,19.6,
28,Thurl Bailey,27,UTA,SF,82,3,33.9,7.5,15.5,0.483,0,0.1,0.4,7.5,15.5,0.484,0.484,4.4,5.4,0.825,1.4,4,5.5,1.7,0.6,1.1,2.5,2.3,19.5,6MOY-2
29,Larry Bird,32,BOS,SF,6,6,31.5,8.2,17.3,0.471,0,0,,8.2,17.3,0.471,0.471,3,3.2,0.947,0.2,6,6.2,4.8,1,0.8,1.8,3,19.3,
30,Adrian Dantley,33,2TM,SF,73,67,33.2,6.4,13.1,0.493,0,0,0,6.4,13.1,0.493,0.493,6.3,7.8,0.81,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,
30,Adrian Dantley,33,DET,SF,42,42,31.9,6.1,11.8,0.521,0,0,,6.1,11.8,0.521,0.521,6.1,7.3,0.839,1.3,2.6,3.9,2.2,0.5,0.1,1.9,2.4,18.4,
30,Adrian Dantley,33,DAL,SF,31,25,34.9,6.8,14.8,0.462,0,0,0,6.8,14.8,0.463,0.462,6.6,8.5,0.776,2.1,2.9,4.9,2.5,0.6,0.2,2.6,2.8,20.3,
31,Mark Aguirre,29,2TM,SF,80,76,32.5,7.3,15.9,0.461,0.6,2.2,0.293,6.7,13.7,0.488,0.481,3.6,4.9,0.733,1.8,3,4.8,3.5,0.6,0.5,2.6,2.9,18.9,
31,Mark Aguirre,29,DAL,SF,44,44,34.8,8.5,18.8,0.45,0.7,2.3,0.293,7.8,16.6,0.471,0.467,4,5.5,0.73,2,3.3,5.3,4.3,0.7,0.7,3.2,2.9,21.7,
31,Mark Aguirre,29,DET,SF,36,32,29.7,5.9,12.3,0.483,0.6,2.1,0.293,5.3,10.2,0.522,0.508,3.1,4.1,0.738,1.6,2.6,4.2,2.5,0.4,0.2,1.9,2.8,15.5,
32,Brad Daugherty,23,CLE,C,78,78,36.2,7,13,0.538,0,0,0.333,7,12.9,0.538,0.538,4.9,6.7,0.737,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,"MVP-11,AS"
33,Mark Price,24,CLE,PG,75,74,36.4,7.1,13.4,0.526,1.2,2.8,0.441,5.8,10.6,0.548,0.572,3.5,3.9,0.901,0.6,2.4,3,8.4,1.5,0.1,2.8,1.3,18.9,"MVP-10,AS,NBA3"
34,Willie Anderson,22,SAS,SF,81,79,33.8,7.9,15.9,0.498,0,0.3,0.19,7.9,15.6,0.503,0.5,2.8,3.6,0.775,1.9,3.3,5.1,4.6,1.9,0.8,3.2,3.6,18.6,ROY-2
35,Ron Harper,25,CLE,SG,82,82,34.8,7.2,14,0.511,0.4,1.4,0.25,6.8,12.6,0.54,0.523,3.9,5.2,0.751,1.5,3.5,5,5.3,2.3,0.9,2.8,2.7,18.6,
36,Robert Parish,35,BOS,C,80,80,35.5,7.5,13.1,0.57,0,0,,7.5,13.1,0.57,0.57,3.7,5.1,0.719,4.3,8.2,12.5,2.2,1,1.5,2.5,2.6,18.6,"MVP-11,NBA3"
37,Michael Adams,26,DEN,PG,77,77,36.2,6.1,14.1,0.433,2.2,6.1,0.356,3.9,8,0.49,0.509,4.2,5.1,0.819,0.9,2.8,3.7,6.4,2.2,0.1,2.3,1.9,18.5,
38,Reggie Lewis,23,BOS,SF,81,57,32.8,7.5,15.3,0.486,0,0.3,0.136,7.4,15.1,0.493,0.488,3.5,4.5,0.787,1.4,3.2,4.7,2.7,1.5,0.9,1.8,3.2,18.5,
39,Isiah Thomas,27,DET,PG,80,76,36.6,7.1,15.3,0.464,0.4,1.5,0.273,6.7,13.8,0.485,0.477,3.6,4.4,0.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2,"MVP-17,AS"
40,Kevin Duckworth,24,POR,C,79,79,33.7,7,14.7,0.477,0,0,0,7,14.7,0.478,0.477,4.1,5.4,0.757,3.1,4.9,8,0.8,0.7,0.6,2.5,3.8,18.1,AS
41,Ken Norman,24,LAC,SF,80,79,37.8,8,15.9,0.502,0.1,0.3,0.19,7.9,15.6,0.507,0.504,2.1,3.4,0.63,3.1,5.3,8.3,3.5,1.3,0.8,2.6,2.8,18.1,
42,Terry Porter,25,POR,PG,81,81,38.3,6.7,14.1,0.471,1,2.7,0.361,5.7,11.4,0.497,0.506,3.4,4,0.84,1,3.5,4.5,9.5,1.8,0.1,3.1,2.3,17.7,
43,Ricky Pierce,29,MIL,SG,75,4,27.7,7,13.6,0.518,0.1,0.5,0.222,6.9,13.1,0.529,0.522,3.4,4,0.859,1.1,1.5,2.6,2.1,1,0.3,1.5,2.6,17.6,6MOY-6
44,Danny Ainge,29,2TM,PG,73,54,32.6,6.6,14.4,0.457,1.6,4.2,0.38,5,10.2,0.488,0.512,2.8,3.3,0.854,1,2.5,3.5,5.5,1.3,0.1,2,2.5,17.5,
44,Danny Ainge,29,BOS,PG,45,28,30,6,13.1,0.46,1.3,3.4,0.374,4.7,9.6,0.491,0.509,2.5,2.8,0.891,0.8,2.6,3.4,4.8,1.2,0,1.8,2.4,15.9,
44,Danny Ainge,29,SAC,PG,28,26,36.7,7.5,16.5,0.452,2.1,5.4,0.387,5.4,11.1,0.484,0.515,3.3,4,0.813,1.2,2.4,3.6,6.7,1.5,0.3,2.3,2.8,20.3,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
45,Wayman Tisdale,24,2TM,PF,79,35,30.8,6.7,13.1,0.514,0,0.1,0,6.7,13.1,0.516,0.514,4,5.2,0.773,2.4,5.3,7.7,1.6,0.7,0.7,2.2,3.7,17.5,
45,Wayman Tisdale,24,IND,PF,48,5,27.6,5.9,11.8,0.505,0,0.1,0,5.9,11.7,0.509,0.505,4.1,5.2,0.792,2.1,4.4,6.5,1.6,0.7,0.7,2.2,3.8,16,
45,Wayman Tisdale,24,SAC,PF,31,30,35.7,8,15.2,0.523,0,0,,8,15.2,0.523,0.523,3.8,5.2,0.744,2.8,6.8,9.6,1.7,0.6,0.6,2.1,3.5,19.8,
46,Jerome Kersey,26,POR,SF,76,76,35.7,7,15,0.469,0.1,0.3,0.286,6.9,14.7,0.472,0.471,3.4,4.9,0.694,3.2,5,8.3,3.2,1.8,1.1,2.2,3.6,17.5,
47,Derek Harper,27,DAL,PG,81,81,36.6,6.6,13.9,0.477,1.2,3.4,0.356,5.4,10.5,0.517,0.521,2.8,3.5,0.806,0.6,2.2,2.8,7,2.1,0.5,2.5,2.7,17.3,
48,Alvin Robertson,26,SAS,SG,65,65,35.2,7.2,14.8,0.483,0.1,0.7,0.2,7,14.1,0.497,0.488,2.8,3.9,0.723,2.4,3.5,5.9,6,3,0.6,3.6,4,17.3,DEF2
49,Kenny Smith,23,SAC,PG,81,81,38.8,6.8,14.6,0.462,0.6,1.6,0.359,6.2,13,0.475,0.482,3.2,4.4,0.737,0.6,2.2,2.8,7.7,1.3,0.1,3.1,2.1,17.3,
50,Roy Tarpley,24,DAL,PF,19,6,31.1,6.9,12.7,0.541,0,0.1,0,6.9,12.7,0.544,0.541,3.5,5.1,0.688,4.1,7.4,11.5,0.9,1.5,1.6,2.4,3.7,17.3,
51,Joe Dumars,25,DET,SG,69,67,34.9,6.6,13.1,0.505,0.2,0.4,0.483,6.4,12.7,0.506,0.513,3.8,4.4,0.85,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,"MVP-17,DEF1"
52,Mike Gminski,29,PHI,C,82,82,33.4,6.8,14.2,0.477,0,0.1,0,6.8,14.1,0.479,0.477,3.6,4.2,0.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,
53,Larry Nance,29,CLE,PF,73,72,34.6,6.8,12.6,0.539,0,0.1,0,6.8,12.5,0.541,0.539,3.7,4.6,0.799,2.1,5.8,8,2.2,0.8,2.8,1.6,2.5,17.2,"MVP-13,AS,DEF1"
54,John Stockton,26,UTA,PG,82,82,38.7,6.1,11.3,0.538,0.2,0.8,0.242,5.9,10.5,0.561,0.547,4.8,5.5,0.863,1,2,3,13.6,3.2,0.2,3.8,2.9,17.1,"MVP-7,AS,NBA2,DEF2"
55,Rex Chapman,21,CHH,SG,75,44,29.6,7,16.9,0.414,0.8,2.5,0.314,6.2,14.4,0.431,0.437,2.1,2.6,0.795,1,1.5,2.5,2.3,0.9,0.3,1.5,2.2,16.9,
56,Mark Jackson,23,NYK,PG,72,72,34.4,6.7,14.2,0.467,1.1,3.3,0.338,5.5,10.9,0.507,0.507,2.5,3.6,0.698,1.5,3.3,4.7,8.6,1.9,0.1,3.1,2.3,16.9,AS
57,Danny Manning,22,LAC,PF,26,18,36.5,6.8,13.8,0.494,0,0.2,0.2,6.8,13.6,0.499,0.496,3,4,0.767,2.7,3.9,6.6,3.1,1.7,1,3.6,3.4,16.7,
58,Otis Thorpe,26,HOU,PF,82,82,38.2,6.4,11.7,0.542,0,0,0,6.4,11.7,0.543,0.542,4,5.5,0.729,3.3,6.3,9.6,2.5,1,0.5,2.7,3.2,16.7,
59,Benoit Benjamin,24,LAC,C,79,62,32.7,6.2,11.5,0.541,0,0,0,6.2,11.5,0.543,0.541,4,5.4,0.744,2.1,6.7,8.8,2,0.7,2.8,3,2.8,16.4,
60,Charles Smith,23,LAC,PF,71,56,30.4,6.1,12.4,0.495,0,0,0,6.1,12.3,0.497,0.495,4,5.5,0.725,2.4,4.1,6.5,1.5,1,1.3,2.1,3.8,16.3,
61,Ron Anderson,30,PHI,SF,82,12,31.9,6.9,14,0.491,0,0.1,0.182,6.9,13.9,0.494,0.492,2.4,2.8,0.856,2,2.9,5,1.7,0.9,0.3,1.5,2,16.2,6MOY-6
62,Quintin Dailey,28,LAC,SG,69,51,25,6.5,14,0.465,0,0.1,0.111,6.5,13.8,0.468,0.465,3.1,4.1,0.759,1,2,3,2.2,1.3,0.1,1.8,2.2,16.1,
63,Roy Hinson,27,NJN,SF,82,39,31,6,12.5,0.482,0,0,0,6,12.5,0.483,0.482,3.9,5.1,0.757,1.9,4.5,6.4,0.9,0.4,1.5,2,3.6,16,
64,Reggie Miller,23,IND,SG,74,70,34.3,5.4,11.2,0.479,1.3,3.3,0.402,4.1,7.9,0.511,0.538,3.9,4.6,0.844,1,3,3.9,3.1,1.3,0.4,1.9,2.3,16,
65,Johnny Newman,25,NYK,SF,81,80,28.8,5.6,11.8,0.475,1.2,3.5,0.338,4.4,8.3,0.534,0.526,3.5,4.3,0.815,1.1,1.4,2.5,2,1.4,0.3,1.9,3.2,16,
66,Armen Gilliam,24,PHO,PF,74,60,28.6,6.3,12.6,0.503,0,0,,6.3,12.6,0.503,0.503,3.2,4.4,0.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,
67,Derrick McKey,22,SEA,SF,82,82,34.2,5.9,11.8,0.502,0.4,1.1,0.337,5.6,10.7,0.519,0.518,3.7,4.6,0.803,2,3.6,5.7,2.7,1.3,0.9,2.3,3.2,15.9,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
68,Reggie Theus,31,ATL,SG,82,82,30.7,6.1,13,0.466,0.2,0.7,0.293,5.9,12.3,0.476,0.474,3.5,4.1,0.851,1,1.9,3,4.7,1.3,0.2,2.4,2.9,15.8,
69,Walter Davis,34,DEN,SG,81,0,22.9,6.6,13.3,0.498,0.2,0.9,0.29,6.4,12.4,0.512,0.507,2.2,2.5,0.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,
70,Terry Teagle,28,GSW,SF,66,41,23.8,6.2,13,0.476,0,0.2,0.167,6.2,12.8,0.481,0.477,2.8,3.4,0.809,1.7,2.3,4,1.5,1.2,0.3,1.8,2.6,15.2,
71,Hersey Hawkins,22,PHI,SG,79,79,32.6,5.6,12.3,0.455,0.9,2.1,0.428,4.7,10.2,0.461,0.492,3.1,3.7,0.831,0.6,2.2,2.8,3,1.5,0.5,2,2.3,15.1,
72,Cliff Robinson,28,PHI,SF,14,13,29.7,6.4,13.4,0.481,0,0.1,0,6.4,13.3,0.484,0.481,2.3,3.1,0.727,1.4,4,5.4,2.3,1.2,0.1,2.4,2.6,15.1,
73,Sam Perkins,27,DAL,PF,78,77,36.7,5.7,12.3,0.464,0.1,0.5,0.184,5.6,11.8,0.476,0.468,3.5,4.2,0.833,3,5.8,8.8,1.6,1,1.2,1.8,2.9,15,
74,Robert Reid,33,CHH,SF,82,54,26.2,6.3,14.8,0.428,0.2,0.6,0.327,6.1,14.2,0.432,0.435,1.9,2.4,0.776,1,2.7,3.7,1.9,0.6,0.2,1.3,2.9,14.7,
75,Winston Garland,24,GSW,PG,79,79,33.7,5.9,13.6,0.434,0.1,0.5,0.233,5.8,13.1,0.442,0.439,2.6,3.2,0.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,
76,Scottie Pippen,23,CHI,SF,73,56,33.1,5.7,11.9,0.476,0.3,1.1,0.273,5.4,10.8,0.496,0.488,2.8,4.1,0.668,1.9,4.2,6.1,3.5,1.9,0.8,2.7,3.6,14.4,
77,Vern Fleming,26,IND,PG,76,69,33.6,5.5,10.7,0.515,0,0.3,0.13,5.5,10.4,0.526,0.517,3.2,4,0.799,1.1,3,4.1,6.5,1,0.2,2.5,2.8,14.3,
78,Gerald Wilkins,25,NYK,SG,81,58,29.8,5.7,12.7,0.451,0.6,2.1,0.297,5.1,10.5,0.482,0.476,2.3,3,0.756,1.2,1.8,3,3.4,1.4,0.3,2.1,2,14.3,
79,Johnny Dawkins,25,SAS,PG,32,30,33.8,5.5,12.5,0.443,0,0.1,0,5.5,12.4,0.447,0.443,3.1,3.5,0.893,1,2.2,3.2,7,1.7,0,3.5,2,14.2,
80,Sleepy Floyd,28,HOU,PG,82,82,34,4.8,10.9,0.443,1.3,3.6,0.373,3.5,7.3,0.478,0.504,3.2,3.8,0.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,
81,Joe Barry Carroll,30,NJN,C,64,62,31.2,5.7,12.7,0.448,0,0,,5.7,12.7,0.448,0.448,2.8,3.4,0.8,1.8,5.5,7.4,1.6,1.1,1.3,2.2,3,14.1,
82,Chris Morris,23,NJN,SF,76,48,27.6,5.4,11.9,0.457,0.8,2.3,0.366,4.6,9.6,0.479,0.493,2.4,3.3,0.717,2.5,2.8,5.2,1.6,1.3,0.8,2.5,3.3,14.1,ROY-3
83,LaSalle Thompson,27,2TM,C,76,71,30.6,5.5,11.2,0.489,0,0,0,5.5,11.2,0.49,0.489,3,3.7,0.808,2.9,6.5,9.4,1.1,1,1.2,2.4,3.8,13.9,
83,LaSalle Thompson,27,SAC,C,43,42,29.7,5.7,12.5,0.461,0,0,0,5.7,12.4,0.462,0.461,3.5,4.4,0.809,2.8,6.3,9.1,1,1.1,1.3,2.7,3.6,15,
83,LaSalle Thompson,27,IND,C,33,29,31.9,5.1,9.5,0.538,0,0,,5.1,9.5,0.538,0.538,2.3,2.8,0.806,3.2,6.7,9.9,1.1,1,1.2,1.9,4,12.5,
84,Kevin Edwards,23,MIA,SG,79,62,29.7,5.9,14,0.425,0.1,0.5,0.27,5.8,13.5,0.431,0.43,1.8,2.4,0.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,
85,Darrell Griffith,30,UTA,SG,82,73,29,5.7,12.7,0.446,0.7,2.4,0.311,4.9,10.4,0.477,0.475,1.7,2.2,0.78,0.9,3.1,4,1.6,1,0.3,1.7,2.1,13.8,
86,Vinnie Johnson,32,DET,SG,82,21,25.3,5.6,12.1,0.464,0.2,0.5,0.295,5.5,11.6,0.472,0.47,2.4,3.2,0.734,1.3,1.8,3.1,3,0.9,0.2,1.3,1.9,13.8,
87,Greg Anderson,24,SAS,PF,82,56,29.3,5.6,11.1,0.503,0,0,0,5.6,11.1,0.505,0.503,2.5,4.9,0.514,3.1,5.1,8.2,0.7,1.2,1.3,2.2,2.7,13.7,
88,Frank Brickowski,29,SAS,C,64,60,28.5,5.3,10.2,0.515,0,0,0,5.3,10.2,0.517,0.515,3.1,4.4,0.715,2.3,4,6.3,2,1.6,0.5,2.6,3.9,13.7,
89,Bill Laimbeer,31,DET,C,81,81,32.6,5.5,11.1,0.499,0.4,1.1,0.349,5.2,10,0.515,0.516,2.2,2.6,0.84,1.7,7.9,9.6,2.2,0.6,1.2,1.6,3.2,13.7,
90,John Williams,22,WSB,SF,82,1,29.4,5.3,11.5,0.466,0.2,0.9,0.268,5.1,10.6,0.482,0.476,2.7,3.5,0.776,1.9,5.1,7,4.3,1.7,0.9,1.9,2.6,13.7,6MOY-4
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
91,Doc Rivers,27,ATL,PG,76,76,32.4,4.9,10.7,0.455,0.6,1.6,0.347,4.3,9.1,0.474,0.481,3.3,3.8,0.861,1.2,2.6,3.8,6.9,2.4,0.5,2.1,3.5,13.6,
92,Jeff Hornacek,25,PHO,SG,78,73,31.9,5.6,11.4,0.495,0.3,1,0.333,5.3,10.4,0.511,0.51,1.9,2.3,0.826,1,2.4,3.4,6,1.7,0.1,1.4,2.4,13.5,
93,Jack Sikma,33,MIL,C,80,80,32.3,4.5,10.4,0.431,1,2.7,0.38,3.5,7.7,0.449,0.48,3.3,3.7,0.905,1.8,6,7.8,3.6,1.1,0.8,1.8,3.8,13.4,
94,A.C. Green,25,LAL,PF,82,82,30.6,4.9,9.2,0.529,0,0.2,0.235,4.8,9,0.536,0.532,3.4,4.4,0.786,3.1,5.9,9,1.3,1.1,0.7,1.5,2.1,13.3,DEF2
95,Mike McGee,29,NJN,SG,80,49,25.3,5.4,11.5,0.473,1.2,3.2,0.365,4.3,8.3,0.515,0.524,1,1.8,0.535,0.9,1.5,2.4,1.5,1,0.2,1.6,2.3,13,
96,Buck Williams,28,NJN,PF,74,72,33.1,5,9.5,0.531,0,0,0,5,9.4,0.534,0.531,2.9,4.3,0.666,3.4,6,9.4,1.1,0.8,0.5,1.9,3,13,DPOY-7
97,Charles Oakley,25,NYK,PF,82,82,31.8,5.2,10.2,0.51,0.1,0.6,0.25,5,9.6,0.526,0.517,2.4,3.1,0.773,4.2,6.3,10.5,2.3,1.3,0.2,3,3.3,12.9,
98,Mike Woodson,30,HOU,SG,81,79,27.9,5.1,11.6,0.438,0.4,1.1,0.348,4.7,10.5,0.447,0.455,2.4,2.9,0.823,0.6,1.8,2.4,2.5,1.1,0.2,1.7,2.4,12.9,
99,Danny Schayes,29,DEN,C,76,64,25.2,4.2,8,0.522,0,0.1,0.333,4.1,7.9,0.525,0.525,4.4,5.3,0.826,1.9,4.7,6.6,1.4,0.6,1.1,2.1,4.2,12.8,
100,Dennis Hopson,23,NJN,SG,62,36,25,4.8,11.5,0.419,0.1,0.4,0.148,4.8,11.1,0.429,0.422,3,3.5,0.849,1.5,1.8,3.3,1.7,1.1,0.5,1.6,2.4,12.7,
101,Larry Krystkowiak,24,MIL,PF,80,77,30.9,4.5,9.6,0.473,0.1,0.2,0.333,4.5,9.4,0.475,0.475,3.6,4.4,0.823,2.5,5.2,7.6,1.3,1.2,0.1,1.8,2.7,12.7,
102,Rodney McCray,27,SAC,SF,68,65,35.8,5,10.7,0.466,0.1,0.3,0.227,4.9,10.4,0.474,0.47,2.5,3.4,0.722,2.1,5.5,7.6,4.3,0.8,0.5,2.5,1.8,12.6,
103,Rory Sparrow,30,MIA,PG,80,79,32.7,5.6,12.3,0.452,0.2,0.9,0.243,5.3,11.4,0.469,0.461,1.2,1.3,0.879,0.7,2,2.7,5.4,1.3,0.2,2.6,2.1,12.5,
104,Bill Cartwright,31,CHI,C,78,76,29.9,4.7,9.8,0.475,0,0,,4.7,9.8,0.475,0.475,3,3.9,0.766,1.9,4.7,6.7,1.2,0.3,0.5,2.4,3,12.4,
105,Harold Pressley,25,SAC,PF,80,36,28.2,4.8,10.9,0.439,1.5,3.7,0.403,3.3,7.2,0.457,0.507,1.2,1.5,0.78,2.7,3.4,6.1,2.2,1.2,1,1.6,2.7,12.3,
106,Sidney Moncrief,31,MIL,PG,62,50,25.7,4.2,8.6,0.491,0.4,1.2,0.342,3.8,7.4,0.514,0.514,3.3,3.8,0.865,0.7,2,2.8,3,1,0.2,1.5,1.8,12.1,
