Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
39,Norm Nixon,26,LAL,PG,82,82,36.9,7.7,15.5,0.493,0,0.1,0.25,7.6,15.4,0.495,0.494,2.2,2.7,0.808,0.5,1.7,2.1,8,1.6,0.1,2.9,3.2,17.6,AS
40,Tom Chambers,22,SDC,PF,81,58,33.1,6.8,13,0.525,0,0,0,6.8,13,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2,
41,Joe Barry Carroll,23,GSW,C,76,75,34.6,6.9,13.4,0.519,0,0,0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17,
42,Johnny Davis,26,IND,SG,82,70,32.5,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17,
43,Isiah Thomas,20,DET,PG,72,72,33.8,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14,0.432,0.432,4.2,6,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17,"MVP-17,AS"
44,James Edwards,26,CLE,C,77,75,33,6.9,13.4,0.511,0,0.1,0,6.9,13.4,0.513,0.511,3,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
45,Marques Johnson,25,MIL,SF,60,52,31.7,6.7,12.7,0.532,0,0.1,0,6.7,12.6,0.534,0.532,3,4.3,0.7,2.6,3.5,6.1,3.6,1,0.6,2.4,2.4,16.5,MVP-17
46,Andrew Toney,24,PHI,SG,77,1,24.8,6.6,12.7,0.522,0.3,0.8,0.424,6.3,11.9,0.528,0.535,2.9,4,0.742,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5,
47,Elvin Hayes,36,HOU,PF,82,82,37,6.3,13.4,0.472,0,0.1,0,6.3,13.4,0.474,0.472,3.4,5.1,0.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1,
48,Kelvin Ransey,23,POR,PG,78,68,31,6.5,14,0.46,0,0.5,0.079,6.4,13.6,0.474,0.462,3.1,4.1,0.761,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1,
49,Brian Winters,29,MIL,SG,61,13,30,6.6,13.2,0.501,0.6,1.5,0.387,6,11.7,0.516,0.524,2,2.6,0.788,0.8,2,2.8,4.1,0.9,0.1,1.9,3.1,15.9,
50,Maurice Lucas,29,NYK,PF,80,74,33.4,6.3,12.5,0.504,0,0,0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8,
51,Mike Woodson,23,2TM,SG,83,74,28.1,6.5,12.9,0.503,0.1,0.3,0.28,6.4,12.6,0.509,0.507,2.7,3.4,0.773,1.2,1.7,3,2.7,1.7,0.4,1.8,2.7,15.7,
51,Mike Woodson,23,NJN,SG,7,0,20.7,4.3,9.7,0.441,0,0.1,0,4.3,9.6,0.448,0.441,3.3,4.6,0.719,0.7,1.1,1.9,2.3,1,0.3,1.3,3,11.9,
51,Mike Woodson,23,KCK,SG,76,74,28.8,6.7,13.2,0.507,0.1,0.3,0.292,6.6,12.9,0.513,0.511,2.6,3.3,0.78,1.3,1.8,3.1,2.7,1.8,0.4,1.9,2.6,16.1,
52,Michael Brooks,23,SDC,SF,82,73,33.5,6.5,13,0.504,0,0.1,0,6.5,12.9,0.507,0.504,2.5,3.3,0.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6,
53,Buck Williams,21,NJN,PF,82,82,34.5,6.3,10.7,0.582,0,0,0,6.3,10.7,0.583,0.582,3,4.7,0.624,4.2,8,12.3,1.3,1,1,2.9,3.5,15.5,"MVP-21,ROY-1,AS"
54,Alvan Adams,27,PHO,C,79,75,30.3,6.4,13,0.494,0,0,0,6.4,13,0.494,0.494,2.3,2.9,0.781,1.7,5.7,7.4,4.5,1.4,1,2.5,3.4,15.1,
55,Lonnie Shelton,26,SEA,PF,81,81,32.9,6.3,12.9,0.486,0,0.1,0,6.3,12.8,0.489,0.486,2.3,3,0.783,2,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9,"AS,DEF2"
56,David Thompson,27,DEN,SG,61,5,20.4,5.1,10.6,0.486,0.1,0.2,0.286,5.1,10.3,0.49,0.489,4.5,5.6,0.814,0.9,1.5,2.4,1.9,0.6,0.5,2.3,2.4,14.9,
57,Rickey Green,27,UTA,PG,81,73,34.8,6.2,12.5,0.493,0,0.1,0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1,2,3,7.8,2.3,0.1,2.4,2.3,14.8,
58,Cedric Maxwell,26,BOS,SF,78,73,33.2,5.1,9.3,0.548,0,0,0,5.1,9.2,0.551,0.548,4.6,6.1,0.747,2.8,3.6,6.4,2.3,1,0.6,2.2,3.4,14.8,
59,Dave Greenwood,24,CHI,PF,82,82,35.5,5.9,12.4,0.473,0,0,0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6,
60,Bill Cartwright,24,NYK,C,72,50,28.6,5.4,9.6,0.562,0,0,,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4,
61,Walter Davis,27,PHO,SF,55,12,21.5,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2,1.9,14.4,
62,Bobby Jones,30,PHI,PF,76,73,28.7,5.5,9.7,0.564,0,0,0,5.5,9.7,0.567,0.564,3.5,4.4,0.79,1.4,3.7,5.2,2.5,1.3,1.5,1.9,2.8,14.4,"AS,DEF1"
63,Jeff Ruland,23,WSB,C,82,0,27,5.1,9.1,0.561,0,0,0.333,5.1,9.1,0.562,0.561,4.2,5.5,0.752,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4,
64,Purvis Short,24,GSW,SF,76,8,23.4,6,12.3,0.488,0.1,0.4,0.214,5.9,11.9,0.496,0.491,2.3,2.9,0.801,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4,
65,Mitch Kupchak,27,LAL,PF,26,26,31.6,5.9,10.3,0.573,0,0,,5.9,10.3,0.573,0.573,2.5,3.8,0.663,2.5,5.6,8.1,1.3,0.5,0.4,1.7,3.1,14.3,
66,Otis Birdsong,26,NJN,SG,37,22,27.7,6.1,13,0.469,0,0.3,0,6.1,12.7,0.479,0.469,2,3.4,0.583,0.8,1.8,2.6,3.4,0.8,0.1,1.7,2,14.2,
67,Kyle Macy,24,PHO,PG,82,72,34.7,5.9,11.5,0.514,0.5,1.2,0.39,5.5,10.3,0.529,0.535,1.9,2.1,0.899,1,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
68,Campy Russell,30,NYK,SF,77,63,30.6,5.3,11.1,0.478,0.3,0.7,0.439,5,10.4,0.481,0.492,3,3.8,0.776,1.1,1.9,3.1,3.7,1,0.2,2.5,2.9,13.9,
69,Sly Williams,24,NYK,SF,60,27,25.4,5.8,10.5,0.556,0,0.2,0.222,5.8,10.3,0.561,0.557,2.2,2.9,0.757,1.7,2.1,3.8,2.4,1.3,0.3,1.9,2.6,13.9,
70,Mark Olberding,25,SAS,PF,68,63,30.9,4.9,10.4,0.472,0,0.2,0.167,4.9,10.2,0.478,0.474,4,5,0.808,1.7,4.7,6.5,3,0.8,0.4,2,3.7,13.8,
71,Jerome Whitehead,25,SDC,C,72,63,30.8,5.6,10.1,0.559,0,0,,5.6,10.1,0.559,0.559,2.6,3.3,0.763,3.2,6,9.2,1.4,0.7,0.6,2,4,13.8,
72,Kevin McHale,24,BOS,PF,82,33,28.4,5.7,10.7,0.531,0,0,,5.7,10.7,0.531,0.531,2.3,3,0.754,2.3,4.5,6.8,1.1,0.4,2.3,1.7,3.2,13.6,
73,Bob Lanier,33,MIL,C,74,72,26.8,5.5,9.9,0.558,0,0,0,5.5,9.8,0.56,0.558,2.5,3.3,0.752,1.2,4,5.2,3,1,0.8,2.2,2.9,13.5,AS
74,Robert Reid,26,HOU,SF,77,75,37.8,5.7,12.4,0.456,0,0.1,0.1,5.7,12.3,0.46,0.457,2.1,2.8,0.748,2.3,4.4,6.6,4.1,1.5,0.6,2,3.9,13.4,
75,Rolando Blackman,22,DAL,SG,82,16,24.1,5.4,10.4,0.513,0,0,0.25,5.3,10.4,0.515,0.514,2.6,3.4,0.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3,
76,Kevin Grevey,28,WSB,SG,71,62,30.5,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3,
77,Spencer Haywood,32,WSB,PF,76,63,27.4,5.2,10.9,0.476,0,0,0,5.2,10.9,0.478,0.476,2.9,3.4,0.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3,
78,Quinn Buckner,27,MIL,PG,70,70,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0,2.6,3.1,12.9,DEF2
79,Mickey Johnson,29,MIL,PF,76,71,25.4,4.9,10,0.491,0,0.1,0.143,4.9,9.9,0.495,0.492,3.1,3.8,0.801,1.8,4.2,6,2.8,0.9,0.6,2.5,3.2,12.9,
80,Steve Johnson,24,KCK,C,78,50,22.3,5.1,8.3,0.613,0,0,,5.1,8.3,0.613,0.613,2.7,4.2,0.642,1.9,3.9,5.9,1.2,0.5,1.1,2.5,4.8,12.8,
81,Ernie Grunfeld,26,KCK,SG,81,11,23.4,5.2,10.1,0.511,0,0.2,0.143,5.2,10,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7,
82,Tiny Archibald,33,BOS,PG,68,51,31.9,4.5,9.6,0.472,0.1,0.2,0.375,4.4,9.4,0.475,0.477,3.5,4.6,0.747,0.4,1.3,1.7,8,0.8,0,2.6,1.9,12.6,AS
83,Kent Benson,27,DET,C,75,72,32.9,5.4,10.7,0.505,0,0.1,0.273,5.4,10.5,0.508,0.507,1.7,2.1,0.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5,
84,Junior Bridgeman,28,MIL,SF,41,4,22.5,5.1,10.6,0.483,0.1,0.2,0.444,5,10.3,0.483,0.487,2.2,2.5,0.864,0.9,2.1,3,2.7,0.7,0.1,1.6,2.2,12.5,
85,Swen Nater,32,SDC,C,21,7,27.4,4.8,8.3,0.577,0,0,1,4.8,8.3,0.575,0.58,2.8,3.8,0.747,2.2,7,9.1,1.4,0.3,0.4,2.3,3,12.5,
86,Billy Knight,29,IND,SF,81,19,22.3,4.7,9.4,0.495,0.1,0.4,0.281,4.6,9,0.504,0.501,2.9,3.5,0.826,1.2,2,3.2,1.5,0.8,0.2,1.7,1.6,12.3,
87,Rick Mahorn,23,WSB,PF,80,80,33.3,5.2,10.2,0.507,0,0,0,5.2,10.2,0.509,0.507,1.9,2.9,0.632,1.9,6.9,8.8,1.9,0.7,1.7,2,4.4,12.2,
88,Kenny Carr,26,2TM,PF,74,48,26,4.7,9.4,0.503,0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1,
88,Kenny Carr,26,CLE,PF,46,42,32.2,5.9,11.4,0.517,0,0.2,0.111,5.9,11.2,0.524,0.518,3.2,4.8,0.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15,
88,Kenny Carr,26,DET,PF,28,6,15.9,2.8,6,0.458,0,0,0,2.8,6,0.461,0.458,1.9,2.9,0.646,1.9,3,4.9,0.8,0.2,0.2,1.4,2.5,7.4,
89,Brad Davis,26,DAL,PG,82,82,31.9,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1,
90,Albert King,22,NJN,SF,76,52,22.3,5.1,10.7,0.482,0,0.2,0.231,5.1,10.5,0.486,0.483,1.8,2.3,0.778,1.4,2.7,4.1,1.9,0.8,0.5,2.4,3.4,12.1,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
91,Reggie King,24,KCK,SF,80,76,32.6,4.8,9.4,0.509,0,0,,4.8,9.4,0.509,0.509,2.5,3.6,0.705,2,4.5,6.5,2.2,1.1,0.4,1.9,2.8,12.1,
92,Freeman Williams,25,2TM,SG,60,10,16.6,4.6,10.4,0.443,0.5,1.6,0.298,4.1,8.8,0.469,0.465,2.3,2.8,0.843,0.4,0.7,1,1.4,0.5,0,1.8,1.7,12,
92,Freeman Williams,25,SDC,SG,37,10,21.8,6.3,13.9,0.456,0.6,2,0.324,5.7,11.9,0.478,0.48,3.2,3.8,0.843,0.6,0.8,1.4,1.8,0.6,0,2.4,2.3,16.5,
92,Freeman Williams,25,ATL,SG,23,0,8.2,1.8,4.8,0.382,0.2,0.9,0.2,1.7,3.9,0.422,0.4,1,1.1,0.846,0.1,0.4,0.5,0.8,0.3,0,0.8,0.8,4.8,
93,Dave Robisch,32,DEN,C,12,0,21.4,4,8.8,0.453,0,0,,4,8.8,0.453,0.453,4,4.6,0.873,1.2,4.1,5.3,2.7,0.3,0.3,1.1,2.4,12,
94,Michael Cooper,25,LAL,SG,76,14,28.9,5,9.8,0.517,0,0.2,0.118,5,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3,1.6,0.8,2,2.8,11.9,"MVP-17,DEF1"
95,Joe Bryant,27,SDC,SF,75,49,26.5,4.5,9.3,0.486,0.1,0.4,0.267,4.4,8.9,0.496,0.492,2.6,3.3,0.785,1.1,2.6,3.7,2.5,1,0.4,2.4,3.3,11.8,
96,Ricky Sobers,29,CHI,SG,80,6,24.2,4.5,10,0.453,0.2,1,0.25,4.3,9.1,0.474,0.465,2.4,3.2,0.768,0.5,1.3,1.8,3.8,0.9,0.2,2.7,3,11.8,
97,Paul Westphal,31,NYK,SG,18,12,25.1,4.8,10.8,0.443,0.1,0.4,0.25,4.7,10.3,0.452,0.448,2,2.6,0.766,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7,
98,Ronnie Lester,23,CHI,PG,75,74,30,4.4,8.8,0.501,0.1,0.1,0.5,4.3,8.7,0.501,0.504,2.8,3.4,0.813,1,1.8,2.8,4.8,1.1,0.2,2.5,2.1,11.6,
99,Phil Smith,29,2TM,SG,74,41,27.6,4.6,10.3,0.447,0.1,0.4,0.185,4.5,9.9,0.456,0.45,2.2,3,0.731,0.7,1.8,2.5,4.1,0.9,0.4,2.1,2.9,11.5,
99,Phil Smith,29,SDC,SG,48,39,30.1,5.3,12,0.44,0.1,0.5,0.208,5.2,11.5,0.45,0.444,2.6,3.5,0.732,0.7,1.7,2.4,4.9,0.9,0.4,2.4,3.1,13.2,
99,Phil Smith,29,SEA,SG,26,2,22.9,3.3,7.2,0.468,0,0.1,0,3.3,7,0.475,0.468,1.5,2.1,0.727,0.7,2,2.7,2.8,0.8,0.3,1.5,2.4,8.2,
100,Louis Orr,23,IND,SF,80,41,24.4,4.5,9,0.497,0,0.1,0.125,4.5,8.9,0.501,0.497,2.5,3.2,0.799,1.6,2.6,4.1,1.7,0.7,0.3,1.7,2.3,11.5,
101,Herb Williams,23,IND,C,82,75,27.8,5,10.4,0.477,0,0.1,0.286,4.9,10.3,0.478,0.478,1.5,2.3,0.67,2.1,5.2,7.4,1.7,0.6,2.2,1.7,2.4,11.5,
102,Mike O'Koren,23,NJN,SF,80,32,25.2,4.8,9.7,0.492,0.1,0.3,0.348,4.7,9.4,0.497,0.497,1.7,2.4,0.714,1.4,2.4,3.8,2.4,1,0.2,1.8,2.2,11.4,
103,Lowes Moore,24,CLE,PG,4,0,17.5,4.8,9.5,0.5,0.3,1.3,0.2,4.5,8.3,0.545,0.513,1.5,2,0.75,0.3,0.8,1,3.8,1.5,0.3,1.3,3.8,11.3,
