Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
39,Greg Ballard,28,WSB,SF,78,78,36.4,7.7,16.3,0.473,0.2,0.5,0.351,7.6,15.9,0.477,0.478,2.3,3,0.781,1.6,4.9,6.5,3.4,1.7,0.3,2,2.3,18,
40,Artis Gilmore,33,SAS,C,82,82,34.1,6.8,10.8,0.626,0,0.1,0,6.8,10.8,0.63,0.626,4.5,6,0.74,3.6,8.4,12,1.5,0.5,2.3,3.1,3.3,18,"MVP-8,AS"
41,Cliff Robinson,22,CLE,PF,77,75,33.8,7.6,16,0.477,0,0.1,0,7.6,15.9,0.479,0.477,2.8,3.9,0.708,2.5,8.6,11.1,1.9,0.8,0.8,2.9,3.5,18,
42,Rolando Blackman,23,DAL,SG,75,62,31.3,6.8,13.9,0.492,0,0.2,0.2,6.8,13.7,0.497,0.494,4,5.1,0.78,1.4,2.5,3.9,2.5,0.5,0.4,1.6,1.5,17.7,
43,Tom Chambers,23,SDC,PF,79,79,33.7,6.6,13.9,0.472,0,0.1,0,6.6,13.8,0.476,0.472,4.5,6.2,0.723,2.8,3.8,6.6,2.4,1,0.7,3,4.2,17.6,
44,Dominique Wilkins,23,ATL,SF,82,82,32.9,7.3,14.9,0.493,0,0.1,0.182,7.3,14.7,0.495,0.493,2.8,4.1,0.682,2.8,3.1,5.8,1.6,1,0.8,2.2,2.6,17.5,
45,Billy Knight,30,IND,SG,80,54,28.3,6.4,12.3,0.52,0,0.2,0.158,6.4,12.1,0.527,0.522,4.3,5.1,0.841,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1,
46,Albert King,23,NJN,SF,79,75,31,7.4,15.5,0.475,0.1,0.3,0.261,7.3,15.2,0.479,0.477,2.2,2.9,0.775,2,3.8,5.8,3.7,1.2,0.5,3.1,3.5,17,
47,Buck Williams,22,NJN,PF,82,82,36.1,6.5,11.1,0.588,0,0,0,6.5,11.1,0.59,0.588,4,6.4,0.62,4.5,8.1,12.5,1.5,1.1,1.3,3,3.3,17,"MVP-7,AS,NBA2"
48,Herb Williams,24,IND,C,78,74,32.2,7.4,14.9,0.499,0,0.1,0,7.4,14.8,0.502,0.499,2,2.8,0.705,1.9,5.5,7.5,3.4,0.7,2.2,2.9,2.9,16.9,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
49,Magic Johnson,23,LAL,SG,79,79,36.8,6.5,11.8,0.548,0,0.3,0,6.5,11.5,0.56,0.548,3.8,4.8,0.8,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8,"MVP-3,AS,NBA1"
50,Larry Nance,23,PHO,PF,82,82,35.5,7.2,13,0.55,0,0,0.333,7.2,13,0.551,0.551,2.4,3.5,0.672,2.9,5.7,8.7,2.4,1.2,2.6,2.3,3.1,16.7,
51,Maurice Lucas,30,PHO,PF,77,71,33.6,6.4,13.6,0.474,0,0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5,"MVP-14,AS"
52,Orlando Woolridge,23,CHI,SF,57,38,28.5,6.3,10.9,0.58,0,0.1,0,6.3,10.9,0.583,0.58,3.8,6,0.638,2.1,3.1,5.2,1.7,0.7,0.8,2.8,3.1,16.5,
53,Eddie Johnson,27,ATL,SG,61,57,29.7,6.4,14.1,0.453,0.2,0.7,0.341,6.1,13.4,0.459,0.462,3,3.9,0.785,0.4,1.6,2,5.2,1,0.1,2.6,2.3,16,
54,David Thompson,28,SEA,SG,75,64,28.7,5.9,12.3,0.481,0,0.1,0.2,5.9,12.2,0.484,0.482,4,5.1,0.784,1.3,2.3,3.6,3,0.6,0.4,2.2,1.9,15.9,AS
55,Vinnie Johnson,26,DET,SG,82,51,30.6,6.3,12.4,0.513,0.1,0.5,0.275,6.2,11.9,0.523,0.519,3,3.8,0.778,2,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8,
56,Bill Cartwright,25,NYK,C,82,82,30.1,5.5,9.8,0.566,0,0,,5.5,9.8,0.566,0.566,4.6,6.2,0.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7,
57,Ricky Sobers,30,WSB,SG,41,39,35.1,5.7,13,0.438,0.6,1.3,0.418,5.1,11.7,0.441,0.46,3.8,4.5,0.832,0.9,1.6,2.5,5.3,1.5,0.3,3.6,3.9,15.7,
58,Mychal Thompson,28,POR,PF,80,80,37.7,6.3,12.9,0.489,0,0,0,6.3,12.9,0.489,0.489,3.1,5,0.621,2.3,7.1,9.4,4.8,0.9,1.4,3.5,2.7,15.7,
59,Ray Williams,28,KCK,PG,72,68,30.1,5.8,14.8,0.392,0.2,1,0.203,5.6,13.8,0.406,0.399,3.6,4.6,0.769,1.3,3.3,4.5,7.9,1.7,0.4,4.7,3.4,15.4,
60,Otis Birdsong,27,NJN,SG,62,54,30.4,6.9,13.5,0.511,0,0.1,0.333,6.8,13.4,0.512,0.512,1.3,2.3,0.566,0.9,1.6,2.4,3.9,1.4,0.3,1.8,2.5,15.1,
61,Quintin Dailey,22,CHI,SG,76,32,27.4,6.2,13.3,0.466,0.1,0.3,0.2,6.1,12.9,0.473,0.469,2.7,3.7,0.73,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1,
62,Norm Nixon,27,LAL,PG,79,79,34.3,6.7,14.2,0.475,0,0.2,0,6.7,14.1,0.48,0.475,1.6,2.1,0.744,0.8,1.8,2.6,7.2,1.3,0.1,3,2.2,15.1,MVP-22
63,Bob McAdoo,31,LAL,C,47,1,21.7,6.2,12,0.52,0,0,0,6.2,11.9,0.52,0.52,2.5,3.5,0.73,1.6,3.6,5.3,0.8,0.9,0.9,1.4,3.3,15,
64,Gene Banks,23,SAS,PF,81,81,33.6,6.2,11.3,0.55,0,0.1,0,6.2,11.3,0.553,0.55,2.4,3.4,0.705,2.7,4.8,7.6,3.4,1,0.3,2.1,2.8,14.9,
65,Allen Leavell,25,HOU,PG,79,76,32.9,5.6,13.4,0.415,0.5,2.2,0.24,5,11.2,0.449,0.434,3.1,3.8,0.832,0.8,1.7,2.5,6.7,2.1,0.2,2.5,2.7,14.8,
66,Junior Bridgeman,29,MIL,SF,70,5,26.5,6,12.2,0.492,0,0.2,0.077,6,12,0.498,0.492,2.3,2.8,0.837,0.6,2.9,3.5,3,0.6,0.1,1.7,2.2,14.4,
67,Rickey Green,28,UTA,PG,78,78,35.7,5.9,12.1,0.493,0,0.2,0.154,5.9,11.9,0.497,0.494,2.4,3,0.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2,14.3,
68,Alvan Adams,28,PHO,C,80,75,30.6,6,12.3,0.486,0,0,0.333,6,12.2,0.487,0.487,2.3,2.7,0.829,2,4.8,6.9,4.7,1.4,0.9,3,3.6,14.2,
69,Dennis Johnson,28,PHO,PG,77,74,33.1,5.2,11.2,0.462,0.1,0.4,0.161,5.1,10.8,0.473,0.465,3.8,4.8,0.791,1.2,3.2,4.4,5,1.3,0.5,2.6,2.6,14.2,DEF1
70,Mickey Johnson,30,3TM,PF,78,16,26.3,5,11.8,0.425,0,0.5,0.083,5,11.3,0.438,0.426,4,4.9,0.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1,
70,Mickey Johnson,30,MIL,PF,6,0,25.5,5,11,0.455,0,0.3,0,5,10.7,0.469,0.455,1.2,1.5,0.778,1.5,2.7,4.2,1.8,0.2,0.3,2,3.7,11.2,
70,Mickey Johnson,30,NJN,PF,42,7,23.8,4.7,11.8,0.401,0,0.4,0.118,4.7,11.4,0.411,0.403,3.9,4.8,0.816,1.6,3.8,5.3,3.4,1.3,0.5,2.9,3.2,13.4,
70,Mickey Johnson,30,GSW,PF,30,9,30,5.4,12,0.451,0,0.6,0.059,5.4,11.4,0.471,0.453,4.7,5.7,0.829,2.9,5.2,8.2,3.3,0.8,0.8,3.5,4.4,15.5,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
71,Kevin McHale,25,BOS,PF,82,13,28.6,5.9,10.9,0.541,0,0,0,5.9,10.9,0.541,0.541,2.4,3.3,0.717,2.6,4.1,6.7,1.3,0.4,2.3,1.9,2.9,14.1,DEF2
72,Bill Walton,30,SDC,C,33,32,33.3,6.1,11.5,0.528,0,0,,6.1,11.5,0.528,0.528,2,3.5,0.556,2.3,7.5,9.8,3.6,1,3.6,3.2,3.4,14.1,
73,Dave Corzine,26,CHI,C,82,71,30.4,5.6,11.2,0.497,0,0,0,5.6,11.2,0.498,0.497,2.8,3.9,0.72,3,5.8,8.7,1.9,0.6,1.3,2.8,3,14,
74,Bill Laimbeer,25,DET,C,82,82,35,5.3,10.7,0.497,0,0.2,0.154,5.3,10.5,0.502,0.498,3,3.8,0.79,3.4,8.7,12.1,3.2,0.6,1.4,2.1,3.9,13.6,AS
75,Lionel Hollins,29,SDC,PG,56,54,32.9,5.6,12.8,0.437,0.1,0.4,0.143,5.5,12.4,0.445,0.439,2.3,3.2,0.721,0.5,1.8,2.3,6.7,2,0.3,3.5,2.8,13.5,
76,James Worthy,21,LAL,SF,77,1,25.6,5.8,10,0.579,0,0.1,0.25,5.8,10,0.581,0.58,1.8,2.9,0.624,2,3.1,5.2,1.7,1.2,0.8,2.3,2.9,13.4,ROY-3
77,James Bailey,25,2TM,PF,75,39,23.5,5.1,10.3,0.497,0,0,0,5.1,10.3,0.498,0.497,3,4.3,0.702,2.3,4,6.3,0.9,0.6,0.8,2.6,3.6,13.3,
77,James Bailey,25,NJN,PF,6,0,8.3,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,0.3,0.3,1,0.5,0.5,1,0.3,0.2,0.2,1,2.5,3.3,
77,James Bailey,25,HOU,PF,69,39,24.9,5.4,11,0.497,0,0,0,5.4,10.9,0.498,0.497,3.2,4.6,0.7,2.4,4.3,6.8,0.9,0.6,0.9,2.8,3.7,14.1,
78,Darwin Cook,24,NJN,PG,82,47,32,5.4,12,0.449,0.1,0.5,0.211,5.3,11.6,0.459,0.453,2.3,3,0.769,0.9,2,2.9,5.5,2.4,0.6,2.9,2.6,13.2,
79,Johnny Davis,27,ATL,SG,53,33,27.6,4.9,10.7,0.455,0.1,0.3,0.278,4.8,10.4,0.461,0.459,3.1,3.9,0.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9,
80,Elvin Hayes,37,HOU,PF,81,43,28.4,5.2,11,0.476,0,0,0.5,5.2,10.9,0.476,0.478,2.4,3.5,0.683,2.5,5.1,7.6,2,0.6,1,2.5,2.9,12.9,
81,Calvin Murphy,34,HOU,PG,64,0,22.2,5.3,11.8,0.447,0.1,0.2,0.286,5.2,11.6,0.45,0.45,2.2,2.3,0.92,0.5,0.6,1.2,2.5,0.9,0.1,1.4,2.5,12.8,
82,Michael Ray Richardson,27,2TM,PG,64,51,32.4,5.4,12.7,0.425,0.1,0.8,0.157,5.3,11.9,0.442,0.429,1.7,2.5,0.65,1.8,2.8,4.6,6.8,2.8,0.4,3.8,3.8,12.6,
82,Michael Ray Richardson,27,GSW,PG,33,25,32.5,5.3,12.9,0.412,0.1,0.9,0.129,5.2,12,0.434,0.417,1.7,2.6,0.632,1.4,3,4.4,7.4,3.1,0.3,4.2,3.8,12.5,
82,Michael Ray Richardson,27,NJN,PG,31,26,32.3,5.5,12.5,0.438,0.1,0.6,0.2,5.4,11.9,0.451,0.443,1.6,2.5,0.671,2.2,2.6,4.8,6,2.6,0.5,3.5,3.7,12.7,
83,Maurice Cheeks,26,PHI,PG,79,79,31.2,5.1,9.4,0.542,0,0.1,0.167,5.1,9.4,0.545,0.543,2.3,3,0.754,0.7,2,2.6,6.9,2.3,0.4,2.3,2.3,12.5,"DPOY-3,AS,DEF1"
84,Pat Cummings,26,DAL,C,81,71,28.6,5.3,10.8,0.493,0,0,0,5.3,10.8,0.494,0.493,1.8,2.4,0.755,2.8,5.5,8.2,1.8,0.7,0.4,2,3.7,12.5,
85,Frank Johnson,24,WSB,PG,68,65,34.2,4.7,11.6,0.408,0.2,0.9,0.23,4.5,10.7,0.423,0.417,2.9,3.8,0.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5,
86,Darnell Valentine,23,POR,PG,47,36,27.6,4.4,9.8,0.454,0,0,0,4.4,9.8,0.455,0.454,3.6,4.5,0.793,0.7,1.8,2.5,6.2,2.1,0.1,2.8,3,12.5,
87,Lonnie Shelton,27,SEA,PF,82,79,31.4,5.3,11.2,0.478,0,0.1,0.167,5.3,11.1,0.48,0.478,1.7,2.3,0.754,1.9,4.1,6,2.9,0.9,0.9,2.1,3.8,12.4,
88,Michael Brooks,24,SDC,SF,82,26,30,4.9,10.1,0.484,0.1,0.2,0.333,4.8,9.9,0.487,0.487,2.4,3.4,0.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2,
89,Geoff Huston,25,CLE,PG,80,79,34,5,10.4,0.482,0.1,0.2,0.333,5,10.3,0.484,0.484,2.1,3.1,0.686,0.5,1.5,2,6.1,0.9,0.1,2.4,2.7,12.2,
90,Johnny Moore,24,SAS,PG,77,73,33.1,5.1,10.9,0.468,0.1,0.3,0.227,5.1,10.6,0.475,0.471,1.9,2.6,0.744,0.8,2.8,3.6,9.8,2.5,0.4,2.9,3.2,12.2,
91,Terry Tyler,26,DET,SF,82,56,31,5.1,10.7,0.478,0,0.2,0.133,5.1,10.5,0.484,0.48,1.8,2.4,0.745,2.2,4.4,6.6,1.9,1.3,2,1.5,2.7,12.1,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
92,Kenny Carr,27,POR,PF,82,26,28.4,4.4,8.7,0.505,0,0.1,0.333,4.4,8.7,0.506,0.506,3.1,4.5,0.697,2.2,5,7.2,1.4,0.8,0.5,2.3,3.7,12,
93,Darryl Dawkins,26,NJN,C,81,81,25.8,5,8.3,0.599,0,0,,5,8.3,0.599,0.599,2,3.2,0.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12,
94,Cedric Maxwell,27,BOS,SF,79,71,28.5,4.2,8.4,0.499,0,0,0,4.2,8.4,0.5,0.499,3.5,4.4,0.812,2.3,3,5.3,2.4,0.8,0.5,2.1,2.6,11.9,
95,Sly Williams,25,NYK,PF,68,6,20.4,4.6,9.5,0.485,0,0.3,0.105,4.6,9.2,0.497,0.487,2.6,3.8,0.68,1.4,2.9,4.3,2,1.1,0,2,2.4,11.9,
96,Don Collins,24,WSB,SF,65,21,24.2,5.1,9.8,0.523,0,0.1,0,5.1,9.7,0.528,0.523,1.6,2.1,0.743,1.8,1.4,3.2,2,1.3,0.5,2.2,2.6,11.8,
97,Steve Johnson,25,KCK,C,79,21,19.5,4.7,7.5,0.624,0,0,,4.7,7.5,0.624,0.624,2.4,4.1,0.574,1.8,3.3,5,1.2,0.5,1.1,2.3,4.1,11.7,
98,Rory Sparrow,24,2TM,PG,81,58,30,4.8,10,0.484,0.1,0.3,0.227,4.8,9.7,0.491,0.487,1.8,2.5,0.739,0.8,2.1,2.8,4.9,1.3,0.1,2.4,3.1,11.6,
98,Rory Sparrow,24,ATL,PG,49,49,31.6,5.4,10.4,0.516,0.1,0.3,0.2,5.3,10.1,0.525,0.519,1.7,2.3,0.743,0.8,2.1,2.9,4.9,1.4,0,2.6,3.3,12.6,
98,Rory Sparrow,24,NYK,PG,32,9,27.5,4,9.3,0.43,0.1,0.2,0.286,3.9,9.1,0.433,0.433,2,2.7,0.733,0.7,2.1,2.8,5,1.2,0.1,2.2,2.9,10,
99,Brad Davis,27,DAL,PG,79,78,29.4,4.5,7.9,0.572,0.1,0.5,0.256,4.4,7.4,0.595,0.58,2.4,2.8,0.845,0.4,2.1,2.5,7.2,1,0.1,1.8,2.2,11.6,
100,George Johnson,26,IND,SF,82,64,28,5,10.5,0.477,0.1,0.5,0.184,4.9,10,0.49,0.481,1.5,2.1,0.733,2.1,4.5,6.6,2.7,0.9,0.6,3,3.4,11.6,
101,Jeff Wilkins,27,UTA,C,81,34,28.5,4.8,10.1,0.477,0,0,0,4.8,10,0.478,0.477,1.9,2.5,0.78,1.9,5.5,7.4,1.6,0.5,0.5,2.3,3.1,11.5,
102,Ron Brewer,27,2TM,SG,74,52,26.5,4.6,10.9,0.426,0.1,0.2,0.389,4.6,10.7,0.427,0.431,1.9,2.3,0.835,0.8,1.1,1.9,1.3,1.2,0.3,1.3,1.7,11.3,
102,Ron Brewer,27,CLE,SG,21,18,26.8,4.7,11.7,0.4,0,0.1,0,4.7,11.5,0.405,0.4,2.1,2.4,0.863,0.4,1.3,1.8,1.3,1,0.3,1.2,1.3,11.4,
102,Ron Brewer,27,GSW,SG,53,34,26.4,4.6,10.6,0.438,0.1,0.3,0.467,4.5,10.3,0.437,0.444,1.8,2.2,0.824,0.9,1.1,2,1.3,1.3,0.4,1.4,1.8,11.3,
103,Scott Wedman,30,2TM,SF,75,35,23.9,5,10.5,0.475,0.1,0.4,0.313,4.9,10.1,0.481,0.481,1.1,1.4,0.794,1.3,2.5,3.8,1.6,0.6,0.2,1.7,3,11.2,
103,Scott Wedman,30,CLE,SF,35,35,36.9,8,16.7,0.48,0.3,0.6,0.409,7.7,16,0.483,0.488,1.9,2.2,0.844,2,4,5.9,2.5,0.7,0.3,2.7,4.1,18.1,
