Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
11,Kendall Gill,28,NJN,SF,82,81,39,7.9,17.7,0.443,0.9,2.7,0.336,7,15,0.462,0.469,5.2,6.5,0.797,2.2,3.9,6.1,4,1.9,0.6,2.7,2.7,21.8,
12,Gary Payton,28,SEA,PG,82,82,39.2,8.6,18.1,0.476,1.5,4.6,0.313,7.2,13.4,0.533,0.517,3.1,4.3,0.715,1.3,3.3,4.6,7.1,2.4,0.2,2.6,2.5,21.8,"MVP-6,DPOY-2,AS,NBA2,DEF1"
13,Reggie Miller,31,IND,SG,81,81,36.6,6.8,15.4,0.444,2.8,6.6,0.427,4,8.7,0.456,0.536,5.2,5.9,0.88,0.7,2.9,3.5,3.4,0.9,0.3,2,2.1,21.6,
14,Grant Hill,24,DET,SF,80,80,39.3,7.8,15.7,0.496,0.1,0.4,0.303,7.7,15.3,0.502,0.5,5.6,7.9,0.711,1.5,7.5,9,7.3,1.8,0.6,3.2,2.3,21.4,"MVP-3,AS,NBA1"
15,Glenn Robinson,24,MIL,SF,80,79,38.9,8.4,18,0.465,0.8,2.3,0.35,7.6,15.7,0.482,0.487,3.6,4.6,0.791,1.6,4.7,6.3,3.1,1.3,0.9,3.4,2.8,21.1,
16,Vin Baker,25,MIL,PF,78,78,40.5,8.1,16,0.505,0.2,0.7,0.278,7.9,15.3,0.515,0.511,4.6,6.7,0.687,3.4,6.9,10.3,2.7,1,1.4,3.1,3.5,21,"AS,NBA3"
17,Jerry Stackhouse,22,PHI,SG,81,81,39.1,6.6,16.1,0.407,1.3,4.2,0.298,5.3,11.9,0.446,0.446,6.3,8.2,0.766,1.9,2.2,4.2,3.1,1.1,0.8,3.9,2.7,20.7,
18,Tom Gugliotta,27,MIN,PF,81,81,38.7,7.3,16.5,0.442,0.3,1.1,0.258,7,15.4,0.456,0.451,5.7,7,0.82,2.3,6.4,8.7,4.1,1.6,1.1,3.6,2.9,20.6,"MVP-17,AS"
19,Anfernee Hardaway,25,ORL,PG,59,59,37.6,7.1,15.9,0.447,1.4,4.5,0.318,5.7,11.4,0.499,0.493,4.8,5.8,0.82,1.4,3.1,4.5,5.6,1.6,0.6,2.5,2.1,20.5,"AS,NBA3"
20,Tim Hardaway,30,MIA,PG,81,81,38.7,7.1,17.1,0.415,2.5,7.3,0.344,4.6,9.8,0.469,0.489,3.6,4.5,0.799,0.6,2.8,3.4,8.6,1.9,0.1,2.8,2,20.3,"MVP-4,AS,NBA1"
21,Scottie Pippen,31,CHI,SF,82,82,37.7,7.9,16.7,0.474,1.9,5.2,0.368,6,11.5,0.522,0.531,2.5,3.5,0.701,2,4.5,6.5,5.7,1.9,0.5,2.6,2.6,20.2,"MVP-11,DPOY-4,AS,NBA2,DEF1"
22,Damon Stoudamire,23,TOR,PG,81,81,40.9,7,17.4,0.401,2.2,6.1,0.355,4.8,11.2,0.426,0.463,4.1,5,0.823,1.1,3,4.1,8.8,1.5,0.2,3.6,2,20.2,
23,Kevin Johnson,30,PHO,PG,70,70,38,6.3,12.7,0.496,1.3,2.9,0.441,5,9.8,0.512,0.546,6.3,7.4,0.852,0.8,2.8,3.6,9.3,1.5,0.2,3.1,2,20.1,MVP-17
24,Steve Smith,27,ATL,SG,72,72,39.1,6.8,15.9,0.429,1.8,5.4,0.335,5,10.5,0.477,0.486,4.6,5.5,0.847,1.3,2.1,3.3,4.2,0.9,0.3,2.4,2.4,20.1,MVP-17
25,Chris Webber,23,WSB,PF,72,72,39,8.4,16.2,0.518,0.8,2.1,0.397,7.6,14.1,0.535,0.543,2.5,4.3,0.565,3.3,7,10.3,4.6,1.7,1.9,3.2,3.6,20.1,AS
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
26,Alonzo Mourning,26,MIA,C,66,65,35.2,7.2,13.4,0.534,0,0.1,0.111,7.2,13.3,0.539,0.535,5.5,8.6,0.642,2.9,7.1,9.9,1.6,0.8,2.9,3.4,4.1,19.8,"MVP-12,AS"
27,Terrell Brandon,26,CLE,PG,78,78,36.8,7.4,16.8,0.438,1.3,3.5,0.373,6.1,13.4,0.455,0.476,3.4,3.8,0.902,0.6,3.2,3.9,6.3,1.8,0.4,2.3,2.3,19.5,AS
28,Charles Barkley,33,HOU,PF,53,53,37.9,6.3,13.1,0.484,1.1,3.9,0.283,5.2,9.2,0.569,0.526,5.4,7.8,0.694,4,9.5,13.5,4.7,1.3,0.5,2.8,2.9,19.2,"MVP-16,AS"
29,Juwan Howard,23,WSB,SF,82,82,40.5,7.8,16,0.486,0,0,0,7.8,16,0.487,0.486,3.6,4.7,0.756,2.5,5.5,8,3.8,1.1,0.3,3,3.2,19.1,
30,Chris Gatling,29,2TM,PF,47,1,27.3,7,13.3,0.525,0,0.1,0.167,6.9,13.1,0.528,0.526,5,7,0.717,2.9,5,7.9,0.6,0.8,0.7,2.6,2.9,19,"6MOY-3,AS"
30,Chris Gatling,29,DAL,PF,44,1,27.1,7,13.2,0.533,0,0.1,0.167,7,13,0.537,0.534,5,7.1,0.706,2.9,5,7.9,0.6,0.8,0.7,2.6,2.8,19.1,
30,Chris Gatling,29,NJN,PF,3,0,30.7,6,14.3,0.419,0,0,,6,14.3,0.419,0.419,5,5.3,0.938,2.7,4.7,7.3,1,1.3,0,2,4.3,17,
31,Shareef Abdur-Rahim,20,VAN,PF,80,71,35,6.9,15.2,0.453,0.1,0.3,0.259,6.8,14.8,0.457,0.456,4.8,6.5,0.746,2.7,4.2,6.9,2.2,1,1,2.8,2.5,18.7,ROY-3
32,Shawn Kemp,27,SEA,PF,81,75,34,6.5,12.7,0.51,0.1,0.4,0.364,6.3,12.3,0.515,0.516,5.6,7.5,0.742,3.4,6.6,10,1.9,1.5,1,3.5,4,18.7,"DPOY-6,AS"
33,Joe Smith,21,GSW,PF,80,80,38.6,7.3,16.2,0.454,0.2,0.6,0.261,7.2,15.6,0.461,0.459,3.8,4.7,0.814,3.3,5.2,8.5,1.6,0.9,1.1,2.4,3.1,18.7,
34,Antonio McDyess,22,DEN,PF,74,73,34.7,7.2,15.6,0.463,0.1,0.5,0.171,7.2,15.2,0.472,0.466,3.7,5.2,0.708,2.1,5.2,7.3,1.4,0.8,1.7,2.7,3.7,18.3,
35,Dominique Wilkins,37,SAS,SF,63,26,30.9,6.3,15.1,0.417,1.1,3.8,0.293,5.2,11.3,0.458,0.453,4.5,5.6,0.803,2.7,3.7,6.4,1.9,0.6,0.5,2.1,1.6,18.2,6MOY-7
36,Derrick Coleman,29,PHI,PF,57,54,36.9,6.4,14.7,0.435,0.6,2.1,0.269,5.8,12.6,0.463,0.455,4.8,6.4,0.745,2.8,7.3,10.1,3.4,0.9,1.3,3.2,2.9,18.1,
37,Christian Laettner,27,ATL,PF,82,82,38.3,6.7,13.8,0.486,0.4,1.1,0.352,6.3,12.7,0.497,0.5,4.4,5.4,0.816,2.6,6.2,8.8,2.7,1.2,0.8,2.7,3.4,18.1,AS
38,Clyde Drexler,34,HOU,SG,62,62,36.6,6.4,14.5,0.442,1.9,5.4,0.355,4.5,9.1,0.493,0.508,3.2,4.3,0.75,1.9,4.1,6,5.7,1.9,0.6,2.5,2.4,18,AS
39,David Robinson,31,SAS,C,6,6,24.5,6,12,0.5,0,0,,6,12,0.5,0.5,5.7,8.7,0.654,3.2,5.3,8.5,1.3,1,1,1.3,1.5,17.7,
40,Kenny Anderson,26,POR,PG,82,81,37.6,5.9,13.9,0.427,1.6,4.5,0.361,4.3,9.4,0.458,0.485,4.1,5.3,0.768,1.1,3.3,4.4,7.1,2,0.2,2.4,2.7,17.5,
41,Antoine Walker,20,BOS,PF,82,68,36.2,7,16.5,0.425,0.6,1.9,0.327,6.4,14.6,0.438,0.445,2.8,4.5,0.631,3.5,5.5,9,3.2,1.3,0.6,2.8,3.3,17.5,ROY-4
42,Mookie Blaylock,29,ATL,PG,78,78,39.2,6.4,14.9,0.432,2.8,7.7,0.366,3.6,7.1,0.505,0.528,1.7,2.2,0.753,1.5,3.8,5.3,5.9,2.7,0.3,2.4,1.8,17.4,"DPOY-3,DEF2"
43,Rony Seikaly,31,ORL,C,74,68,35.3,6.2,12.3,0.507,0,0,0,6.2,12.2,0.509,0.507,4.8,6.8,0.714,3.7,5.8,9.5,1.2,0.7,1.4,2.9,3.7,17.3,
44,Eddie Jones,25,LAL,SG,80,80,37.5,5.9,13.5,0.438,1.9,4.9,0.391,4,8.7,0.464,0.508,3.5,4.2,0.819,1.1,3,4.1,3.4,2.4,0.6,2.1,2.8,17.2,AS
45,Rod Strickland,30,WSB,PG,82,81,36.5,6.3,13.5,0.466,0.2,0.9,0.169,6.1,12.5,0.488,0.472,4.5,6.1,0.738,1.2,2.9,4.1,8.9,1.7,0.2,3.3,2,17.2,
46,Rik Smits,30,IND,C,52,52,29.2,6.8,14.1,0.486,0,0.2,0.25,6.8,13.9,0.488,0.487,3.3,4.2,0.797,2,4.9,6.9,1.3,0.4,1.1,2.4,3.4,17.1,
47,Kevin Garnett,20,MIN,SF,77,77,38.9,7.1,14.3,0.499,0.1,0.3,0.286,7.1,14,0.503,0.502,2.7,3.5,0.754,2.5,5.6,8,3.1,1.4,2.1,2.3,2.6,17,AS
48,Detlef Schrempf,34,SEA,SF,61,60,35.9,5.8,11.9,0.492,0.9,2.6,0.354,4.9,9.2,0.531,0.531,4.1,5.2,0.801,1.4,5,6.5,4.4,1,0.3,2.5,2.5,16.8,AS
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
49,David Wesley,26,BOS,PG,74,73,40.4,6.2,13.2,0.468,1.4,3.9,0.36,4.8,9.3,0.513,0.521,3,3.9,0.781,0.9,2.7,3.6,7.3,2.2,0.2,2.9,3,16.8,
50,Dale Ellis,36,DEN,SF,82,51,35.9,5.8,14,0.414,2.3,6.4,0.364,3.5,7.6,0.457,0.498,2.6,3.2,0.817,1.2,2.4,3.6,2,0.7,0.1,1.8,2.2,16.6,
51,Kerry Kittles,22,NJN,SG,82,57,36.7,6.2,14.5,0.426,1.9,5.1,0.377,4.3,9.4,0.453,0.493,2.1,2.8,0.771,1.3,2.6,3.9,3,1.9,0.4,1.5,2,16.4,ROY-5
52,Walt Williams,26,TOR,SF,73,73,36.3,5.7,13.5,0.427,2.4,6,0.4,3.3,7.5,0.448,0.516,2.5,3.3,0.765,1.4,3.6,5,2.7,1.3,0.8,2.4,3.9,16.4,
53,Anthony Mason,30,CHH,PF,73,73,43.1,5.9,11.3,0.525,0,0,0.333,5.9,11.3,0.526,0.525,4.4,5.9,0.745,2.5,8.8,11.4,5.7,1,0.5,2.3,2.8,16.2,"MVP-9,NBA3,DEF2"
54,Bryant Reeves,23,VAN,C,75,75,37,6.6,13.7,0.486,0,0.1,0.091,6.6,13.5,0.49,0.486,2.9,4.1,0.704,2.3,5.8,8.1,2.1,0.4,0.9,2.3,3.6,16.2,
55,Isaiah Rider,25,POR,SG,76,68,33.7,6,12.9,0.464,1.3,3.4,0.385,4.7,9.6,0.492,0.514,2.8,3.4,0.812,1.2,2.8,4,2.6,0.6,0.3,2.8,2.6,16.1,
56,Sam Cassell,27,3TM,PG,61,44,28.1,5.5,12.8,0.43,1.3,3.8,0.351,4.2,9,0.464,0.482,3.5,4.1,0.845,0.8,2.2,3,5,1.3,0.3,2.8,3.3,15.9,
56,Sam Cassell,27,PHO,PG,22,9,24.5,4.5,11,0.415,0.9,2.8,0.306,3.7,8.1,0.453,0.454,4.8,5.6,0.855,0.5,1.7,2.3,4.5,1,0.3,2.7,3,14.8,
56,Sam Cassell,27,DAL,PG,16,13,24.9,4.4,10.3,0.424,0.9,3.1,0.306,3.4,7.3,0.474,0.47,2.6,3.1,0.84,0.9,2.3,3.1,3.6,1.1,0.4,2.6,3,12.3,
56,Sam Cassell,27,NJN,PG,23,22,33.8,7.3,16.4,0.443,2,5.2,0.392,5.2,11.2,0.467,0.505,2.8,3.3,0.831,0.9,2.7,3.6,6.5,1.6,0.3,2.9,3.7,19.3,
57,Jim Jackson,26,2TM,SG,77,77,36.8,5.8,13.4,0.431,1.1,3.2,0.348,4.6,10.2,0.458,0.473,3.3,4,0.813,1.7,3.6,5.3,4.1,1.1,0.4,2.7,2.5,15.9,
57,Jim Jackson,26,DAL,SG,46,46,36.4,5.7,12.8,0.442,1,3,0.331,4.7,9.8,0.477,0.481,3.2,4.1,0.787,1.8,3.2,4.9,3.4,1.2,0.3,2.3,2.5,15.5,
57,Jim Jackson,26,NJN,SF,31,31,37.3,5.9,14.2,0.417,1.3,3.5,0.37,4.6,10.7,0.432,0.463,3.4,3.9,0.852,1.6,4.3,5.9,5.2,0.9,0.5,3.3,2.6,16.5,
58,Stephon Marbury,19,MIN,PG,67,64,34.7,5.3,13,0.408,1.5,4.3,0.354,3.8,8.7,0.434,0.466,3.7,5,0.727,0.8,1.9,2.7,7.8,1,0.3,3.1,2.4,15.8,ROY-2
59,Rick Fox,27,BOS,SF,76,75,34.9,5.7,12.5,0.456,1.3,3.7,0.363,4.4,8.8,0.494,0.509,2.7,3.5,0.787,1.5,3.7,5.2,3.8,2.2,0.5,2.3,3.7,15.4,DPOY-6
60,Nick Van Exel,25,LAL,PG,79,79,37.2,5.5,13.6,0.402,2.2,5.9,0.378,3.2,7.7,0.42,0.484,2.1,2.5,0.825,0.6,2.3,2.9,8.5,0.9,0.1,2.7,1.4,15.3,
61,Clifford Robinson,30,POR,SF,81,79,38,5.5,12.9,0.426,1.5,4.3,0.346,4,8.6,0.466,0.484,2.7,3.8,0.696,1.1,2.9,4,3.2,1.2,0.8,2.1,3.1,15.1,
62,Rasheed Wallace,22,POR,PF,62,56,30.5,6.1,11,0.558,0.1,0.5,0.273,6,10.5,0.573,0.565,2.7,4.3,0.638,2,4.8,6.8,1.2,0.8,1,1.8,3.2,15.1,
63,Michael Finley,23,2TM,SF,83,54,33.6,5.7,12.9,0.444,1.2,3.4,0.361,4.5,9.5,0.473,0.491,2.4,3,0.808,1.1,3.4,4.5,2.7,0.8,0.3,2,1.7,15,
63,Michael Finley,23,PHO,SF,27,18,29.5,5.2,11,0.475,0.5,2,0.255,4.7,9,0.525,0.498,2.1,2.6,0.812,1.3,3.2,4.4,2.5,0.7,0.1,1.6,1.6,13,
63,Michael Finley,23,DAL,SF,56,36,35.6,6,13.8,0.432,1.6,4,0.387,4.4,9.8,0.45,0.488,2.5,3.1,0.807,1,3.5,4.5,2.8,0.9,0.4,2.1,1.7,16,
64,Eric Williams,24,BOS,SG,72,67,33.8,5.2,11.4,0.456,0,0.1,0.25,5.2,11.3,0.458,0.457,4.6,6.1,0.752,1.8,2.8,4.6,1.8,1,0.2,1.9,3,15,
65,Elden Campbell,28,LAL,PF,77,77,32.7,5.7,12.2,0.469,0,0.1,0.25,5.7,12.2,0.47,0.47,3.4,4.8,0.711,2.7,5.3,8,1.6,0.6,1.5,1.7,3.6,14.9,
66,Sean Elliott,28,SAS,SF,39,39,35.7,5,11.9,0.422,1.1,3.2,0.333,3.9,8.7,0.456,0.468,3.8,5,0.755,1.2,3.6,4.9,3.2,0.6,0.6,2.3,2.7,14.9,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
67,Bryant Stith,26,DEN,SG,52,52,34.4,4.8,11.6,0.416,1.3,3.5,0.385,3.5,8.1,0.43,0.474,3.9,4.5,0.863,1.4,2.8,4.2,2.6,1.2,0.4,1.9,2.3,14.9,
68,Loy Vaught,28,LAC,PF,82,82,34.6,6.6,13.2,0.5,0,0.1,0.167,6.6,13.1,0.504,0.501,1.6,2.3,0.702,2.7,7.3,10,1.3,1,0.3,1.7,2.9,14.9,
69,Marcus Camby,22,TOR,C,63,38,30.1,6,12.3,0.482,0,0.2,0.143,5.9,12.1,0.488,0.483,2.9,4.2,0.693,2.1,4.2,6.3,1.5,1,2.1,2.1,3.4,14.8,
70,Dell Curry,32,CHH,SG,68,20,30.6,5.6,12.3,0.459,1.9,4.4,0.426,3.8,7.9,0.478,0.535,1.7,2.1,0.803,0.6,2.5,3.1,1.7,0.9,0.2,1.4,2.2,14.8,6MOY-5
71,Allan Houston,25,NYK,SG,81,81,33.1,5.4,12.7,0.423,1.8,4.7,0.385,3.6,8,0.446,0.495,2.2,2.7,0.803,0.5,2.4,3,2.2,0.5,0.2,2.1,2.9,14.8,
72,Joe Dumars,33,DET,SG,79,79,37,4.9,11.1,0.44,2.1,4.9,0.432,2.8,6.2,0.446,0.535,2.8,3.2,0.867,0.5,1.9,2.4,4,0.7,0,1.6,1.2,14.7,"DPOY-6,AS"
73,Cedric Ceballos,27,2TM,SF,50,40,28.5,5.6,12.3,0.457,0.5,2,0.255,5.1,10.3,0.497,0.478,2.8,3.7,0.747,2,4.6,6.6,1.3,0.7,0.5,1.7,2.3,14.6,
73,Cedric Ceballos,27,LAL,SF,8,8,34.9,4.3,10.4,0.41,0.6,2.6,0.238,3.6,7.8,0.468,0.44,1.6,1.9,0.867,1.4,5.3,6.6,1.9,0.6,0.8,2.1,2.4,10.8,
73,Cedric Ceballos,27,PHO,SF,42,32,27.3,5.9,12.7,0.464,0.5,1.9,0.259,5.4,10.8,0.501,0.484,3,4.1,0.737,2.2,4.4,6.6,1.2,0.7,0.4,1.6,2.2,15.3,
74,Doug Christie,26,TOR,SG,81,81,38.6,4.9,11.7,0.417,1.8,4.7,0.384,3.1,7,0.44,0.495,2.9,3.8,0.775,1,4.3,5.3,3.9,2.5,0.6,2.5,3,14.5,
75,Todd Day,27,BOS,SG,81,27,28.1,4.9,12.3,0.398,1.6,4.3,0.362,3.4,8,0.418,0.461,3.2,4.1,0.773,1.3,2.7,4.1,1.4,1.3,0.6,1.6,2.6,14.5,
76,Jeff Hornacek,33,UTA,SG,82,82,31.6,5,10.4,0.482,0.9,2.4,0.369,4.2,8.1,0.516,0.525,3.6,4,0.899,0.7,2.2,2.9,4.4,1.5,0.3,1.6,2.3,14.5,
77,Chris Mullin,33,GSW,SF,79,63,34.6,5.5,10,0.553,1.1,2.6,0.411,4.5,7.5,0.602,0.605,2.3,2.7,0.864,0.9,3.1,4,4.1,1.6,0.4,2.4,2,14.5,
78,Anthony Peeler,27,VAN,SG,72,57,31.8,5.6,14,0.398,1.8,4.8,0.373,3.8,9.3,0.41,0.461,1.5,1.8,0.82,0.8,2.7,3.4,3.6,1.5,0.2,2.2,2.3,14.5,
79,John Stockton,34,UTA,PG,82,82,35.3,5.1,9.3,0.548,0.9,2.2,0.422,4.1,7.1,0.587,0.598,3.4,4,0.846,0.5,2.2,2.8,10.5,2,0.2,3,2.4,14.4,"MVP-15,AS,NBA3,DEF2"
80,Robert Pack,27,2TM,PG,54,42,33,5,12.8,0.392,0.6,2.1,0.277,4.5,10.8,0.415,0.415,3.6,4.5,0.807,0.5,2.2,2.7,8.4,1.7,0.1,4,2.6,14.3,
80,Robert Pack,27,NJN,PG,34,31,34.9,5.7,13.9,0.407,0.6,2.2,0.297,5,11.8,0.428,0.43,3.9,5,0.788,0.4,2.1,2.5,9.6,1.7,0.1,4.4,2.4,15.9,
80,Robert Pack,27,DAL,PG,20,11,29.9,4,11,0.361,0.5,1.9,0.237,3.5,9.1,0.387,0.381,3.1,3.7,0.849,0.7,2.4,3,6.4,1.8,0.2,3.4,2.8,11.5,
81,Lindsey Hunter,26,DET,PG,82,76,36.9,5.1,12.7,0.404,2,5.7,0.355,3.1,7,0.444,0.484,1.9,2.5,0.778,0.7,2.1,2.8,1.9,1.6,0.3,1.2,2.5,14.2,
82,Dino Radja,29,BOS,C,25,25,35,6,13.6,0.44,0,0,0,6,13.5,0.441,0.44,2,2.8,0.718,1.8,6.7,8.4,1.9,0.9,1.9,2.8,3,14,
83,Hersey Hawkins,30,SEA,SG,82,82,33.6,4.5,9.7,0.464,1.7,4.3,0.403,2.8,5.4,0.514,0.554,3.1,3.6,0.875,1.1,2.8,3.9,3,1.9,0.1,1.6,1.8,13.9,
84,Rex Chapman,29,PHO,SG,65,33,28.2,5.1,11.5,0.443,1.7,4.8,0.35,3.4,6.7,0.51,0.517,1.9,2.3,0.832,0.4,2.4,2.8,2.8,0.8,0.1,1.5,1.7,13.8,
85,John Starks,31,NYK,SG,77,1,26.5,4.8,11.1,0.431,1.9,5.3,0.369,2.8,5.8,0.488,0.519,2.2,2.9,0.769,0.5,2.2,2.7,2.8,1.2,0.1,2.1,2.5,13.8,6MOY-1
86,Mahmoud Abdul-Rauf,27,SAC,PG,75,51,28.4,5.5,12.3,0.445,1.3,3.3,0.382,4.2,9,0.468,0.496,1.5,1.8,0.846,0.2,1.4,1.6,2.5,0.7,0.1,1.6,2.3,13.7,
87,Danny Manning,30,PHO,PF,77,17,27.7,5.5,10.3,0.536,0.1,0.5,0.194,5.4,9.9,0.552,0.54,2.4,3.3,0.721,1.8,4.3,6.1,2.2,1.1,1,2.1,3.5,13.5,6MOY-7
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
88,Wesley Person,25,PHO,SG,80,42,29.1,5.1,11.3,0.453,2.1,5.2,0.413,3,6.1,0.487,0.548,1.1,1.4,0.798,0.9,2.8,3.7,1.5,1.1,0.3,1,1.3,13.5,
89,Malik Sealy,26,LAC,SG,80,79,30.7,4.7,11.8,0.396,1,2.8,0.356,3.7,9,0.408,0.438,3.2,3.6,0.876,0.7,2.2,3,2.1,1.6,0.6,1.9,2.3,13.5,
90,Ray Allen,21,MIL,SG,82,81,30.9,4.8,11.1,0.43,1.4,3.6,0.393,3.3,7.4,0.448,0.494,2.5,3,0.823,1.2,2.8,4,2.6,0.9,0.1,1.8,2.7,13.4,
91,Chris Mills,27,CLE,SF,80,79,39.6,5.1,11.2,0.453,1.1,2.8,0.391,4,8.4,0.473,0.501,2.2,2.6,0.842,1.5,4.7,6.2,2.5,1.1,0.5,1.5,2.8,13.4,
92,Arvydas Sabonis,32,POR,C,69,68,25.5,4.8,9.5,0.498,0.7,1.9,0.371,4,7.6,0.53,0.536,3.2,4.2,0.777,1.7,6.3,7.9,2.1,0.9,1.2,2.2,2.9,13.4,
93,Jayson Williams,28,NJN,PF,41,40,34.9,5.4,13.2,0.409,0,0.1,0,5.4,13.1,0.412,0.409,2.6,4.5,0.59,5.9,7.6,13.5,1.2,0.6,0.9,2,3.9,13.4,
94,Dikembe Mutombo,30,ATL,C,80,80,37.2,4.8,9,0.527,0,0,,4.8,9,0.527,0.527,3.8,5.4,0.705,3.4,8.3,11.6,1.4,0.6,3.3,2.3,3.1,13.3,"MVP-13,DPOY-1,AS,DEF1"
95,Shawn Bradley,24,2TM,C,73,70,31.3,5.6,12.4,0.449,0,0.1,0,5.6,12.3,0.453,0.449,2,3.1,0.654,3,5.3,8.4,0.7,0.5,3.4,1.8,3.2,13.2,
95,Shawn Bradley,24,NJN,C,40,38,30.7,5,11.4,0.436,0,0.1,0,5,11.3,0.441,0.436,2,3.1,0.664,3,5.2,8.1,0.5,0.6,4,1.6,3.1,12,
95,Shawn Bradley,24,DAL,C,33,32,32.1,6.3,13.6,0.461,0,0.1,0,6.3,13.5,0.464,0.461,2.1,3.2,0.642,3.1,5.5,8.7,1,0.5,2.7,2.1,3.5,14.6,
96,Toni Kukoč,28,CHI,SF,57,15,28.2,5,10.6,0.471,0.9,2.6,0.331,4.1,8,0.518,0.512,2.4,3.1,0.77,1.6,2.9,4.6,4.5,1.1,0.5,1.6,1.7,13.2,6MOY-2
97,Rodney Rogers,25,LAC,SF,81,62,30.6,5,10.9,0.462,0.8,2.2,0.361,4.2,8.7,0.487,0.498,2.4,3.6,0.663,1.7,3.4,5.1,2.7,1.1,0.8,2.7,3.4,13.2,
98,Otis Thorpe,34,DET,C,79,79,33.7,5.3,10,0.532,0,0,0,5.3,9.9,0.534,0.532,2.5,3.8,0.653,2.9,5,7.9,1.7,0.7,0.2,1.8,3.8,13.1,
99,Tyrone Hill,28,CLE,C,74,70,34.9,4.8,8,0.6,0,0,0,4.8,8,0.601,0.6,3.3,5.1,0.633,3.5,6.4,9.9,1.2,0.9,0.4,2,3.6,12.9,
100,Vernon Maxwell,31,SAS,SG,72,31,28.7,4.7,12.6,0.375,1.6,5.2,0.309,3.1,7.4,0.421,0.439,1.9,2.5,0.744,0.4,1.8,2.2,2.1,1.2,0.3,1.7,2.3,12.9,
