Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
48,Otis Thorpe,29,HOU,PF,82,82,37.3,6.8,11.5,0.592,0,0.1,0,6.8,11.4,0.596,0.592,3.7,5.6,0.657,3.5,7,10.5,3,0.6,0.5,2.9,3.7,17.3,AS
49,Vernon Maxwell,26,HOU,SG,80,80,33.8,6.3,15.2,0.413,2,5.9,0.342,4.3,9.3,0.458,0.479,2.6,3.3,0.772,0.5,2.6,3,4.1,1.3,0.4,2.2,2.5,17.2,
50,Eddie Johnson,32,SEA,SF,81,19,29.2,6.6,14.4,0.459,0.3,1.3,0.252,6.3,13,0.48,0.47,3.6,4.2,0.861,1.5,2.1,3.6,2,0.7,0.1,1.6,2.5,17.1,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
51,Lionel Simmons,23,SAC,SF,78,78,37.1,6.8,14.9,0.454,0,0.1,0.2,6.7,14.8,0.455,0.454,3.6,4.7,0.77,1.9,6.2,8.1,4.3,1.7,1.7,2.8,2.6,17.1,
52,Larry Nance,32,CLE,PF,81,81,35.6,6.9,12.7,0.539,0,0.1,0,6.9,12.7,0.542,0.539,3.2,4,0.822,2.6,5.6,8.3,2.9,1,3,1.1,2.5,17,DEF2
53,Armen Gilliam,27,PHI,PF,81,81,34.2,6.3,12.4,0.511,0,0,0,6.3,12.3,0.513,0.511,4.2,5.2,0.807,2.9,5.3,8.1,1.5,0.6,1,2,2.2,16.9,
54,Tony Campbell,29,MIN,SF,78,41,31.3,6.8,14.6,0.464,0.2,0.5,0.351,6.6,14.1,0.467,0.469,3.1,3.8,0.803,1.8,1.9,3.7,2.9,1.1,0.4,2.1,2.6,16.8,
55,Dikembe Mutombo,25,DEN,C,71,71,38.3,6,12.2,0.493,0,0,,6,12.2,0.493,0.493,4.5,7,0.642,4.5,7.8,12.3,2.2,0.6,3,3.5,3.8,16.6,"ROY-2,AS"
56,Wayman Tisdale,27,SAC,PF,72,71,35,7.3,14.5,0.5,0,0,0,7.3,14.5,0.501,0.5,2.1,2.8,0.763,1.9,4.6,6.5,1.5,0.8,1.1,1.7,3.4,16.6,
57,Sam Perkins,30,LAL,PF,63,63,37,5.7,12.7,0.45,0.2,1.1,0.217,5.5,11.7,0.471,0.459,4.8,5.9,0.817,3,5.8,8.8,2.2,1,1,1.3,3,16.5,
58,Pooh Richardson,25,MIN,PG,82,82,35.6,7.2,15.4,0.466,0.6,1.9,0.342,6.5,13.5,0.483,0.487,1.5,2.2,0.691,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.5,
59,Rony Seikaly,26,MIA,C,79,78,35.4,5.9,12,0.489,0,0,0,5.9,11.9,0.49,0.489,4.7,6.4,0.733,3.9,7.9,11.8,1.4,0.5,1.5,2.7,3.5,16.4,
60,Tom Chambers,32,PHO,PF,69,66,28.2,6.2,14.3,0.431,0.3,0.7,0.367,5.9,13.6,0.434,0.44,3.7,4.5,0.83,1.2,4.6,5.8,2.1,0.8,0.5,1.5,2.8,16.3,
61,Sean Elliott,23,SAS,SF,82,82,38,6.3,12.7,0.494,0.3,1,0.305,6,11.7,0.51,0.506,3.5,4,0.861,1.7,3.6,5.4,2.6,1,0.4,1.9,1.8,16.3,
62,Spud Webb,28,SAC,PG,77,77,35.4,5.8,13.1,0.445,0.9,2.6,0.367,4.9,10.5,0.465,0.482,3.4,4,0.859,0.4,2.5,2.9,7.1,1.6,0.3,3,2.5,16,
63,John Stockton,29,UTA,PG,82,82,36.6,5.5,11.5,0.482,1,2.5,0.407,4.5,9,0.503,0.527,3.8,4.5,0.842,0.8,2.5,3.3,13.7,3,0.3,3.5,2.9,15.8,"MVP-12,AS,NBA2,DEF2"
64,Dell Curry,27,CHH,SG,77,0,26.2,6.5,13.5,0.486,1,2.4,0.404,5.6,11.1,0.503,0.521,1.6,2,0.836,0.7,2.6,3.4,2.3,1.2,0.3,1.7,2,15.7,
65,Dale Ellis,31,MIL,SF,81,11,27,6,12.8,0.469,1.7,4.1,0.419,4.3,8.7,0.492,0.536,2,2.6,0.774,1.1,2,3.1,1.3,0.7,0.2,1.5,1.9,15.7,
66,Moses Malone,36,MIL,C,82,77,30.6,5.4,11.3,0.474,0,0.1,0.375,5.3,11.2,0.474,0.475,4.8,6.1,0.786,3.9,5.2,9.1,1.1,0.9,0.8,1.8,1.7,15.6,
67,Shawn Kemp,22,SEA,PF,64,23,28.3,5.7,11.2,0.504,0,0,0,5.7,11.2,0.506,0.504,4.2,5.6,0.748,4.1,6.3,10.4,1.3,1.1,1.9,2.4,4.1,15.5,
68,Johnny Newman,28,CHH,SF,55,55,30,5.4,11.2,0.477,0.2,0.8,0.283,5.1,10.4,0.493,0.488,4.3,5.6,0.766,1.3,2,3.3,2.7,1.3,0.3,2.3,3.3,15.3,
69,Sedale Threatt,30,LAL,PG,82,82,37.4,6.2,12.7,0.489,0.2,0.8,0.323,6,11.9,0.499,0.499,2.5,3,0.831,0.5,2.6,3.1,7.2,2,0.2,2.2,2.8,15.1,
70,Sam Bowie,30,NJN,C,71,61,30.7,5.9,13.3,0.445,0.1,0.4,0.32,5.8,13,0.448,0.449,3,3.9,0.757,2.9,5.3,8.1,2.6,0.6,1.7,2.1,3,15,
71,Micheal Williams,25,IND,PG,79,76,34.8,5.1,10.4,0.49,0.1,0.4,0.242,5,10,0.501,0.495,4.7,5.4,0.871,0.9,2.6,3.6,8.2,2.9,0.3,3,3.3,15,DEF2
72,Derrick McKey,25,SEA,SF,52,44,33.8,5.5,11.6,0.472,0.4,1,0.38,5.1,10.7,0.48,0.488,3.6,4.3,0.847,1.8,3.3,5.2,2.3,1.2,0.9,2.2,2.7,14.9,
73,Byron Scott,30,LAL,SG,82,82,32.7,5.6,12.3,0.458,0.7,1.9,0.344,5,10.3,0.479,0.485,3,3.5,0.838,0.9,2.9,3.8,2.8,1.3,0.3,1.5,1.7,14.9,
74,Terry Catledge,28,ORL,PF,78,67,31.2,5.9,11.8,0.496,0,0.1,0,5.9,11.8,0.498,0.496,3.1,4.4,0.694,3.3,3.7,7,1.4,0.7,0.2,1.8,2.5,14.8,
75,Grant Long,25,MIA,PF,82,82,37.4,5.4,10.9,0.494,0.1,0.3,0.273,5.3,10.6,0.5,0.498,4,4.9,0.807,3.2,5.3,8.4,2.7,1.7,0.5,2.3,3,14.8,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
76,Anthony Bowie,28,ORL,SG,52,26,33.1,6,12.2,0.493,0.3,0.8,0.386,5.7,11.3,0.501,0.506,2.3,2.6,0.86,1.3,3.4,4.7,3.1,1.1,0.7,2.1,1.9,14.6,
77,Charles Smith,26,LAC,SF,49,25,26.7,5.1,11,0.466,0,0.1,0,5.1,10.9,0.471,0.466,4.3,5.5,0.785,1.9,4.2,6.1,1.1,0.8,2,1.4,3.2,14.6,
78,Billy Owens,22,GSW,PF,80,77,31.4,5.9,11.1,0.525,0,0.1,0.111,5.8,11,0.529,0.526,2.6,3.9,0.654,3,5,8,2.4,1.1,0.8,2.2,3.5,14.3,ROY-3
79,Horace Grant,26,CHI,PF,81,81,35.3,5.6,9.8,0.578,0,0,0,5.6,9.7,0.58,0.578,2.9,3.9,0.741,4.2,5.7,10,2.7,1.2,1.6,1.2,2.4,14.2,
80,Robert Parish,38,BOS,C,79,79,28.9,5.9,11.1,0.535,0,0,,5.9,11.1,0.535,0.535,2.3,2.9,0.772,2.8,6.2,8.9,0.9,0.9,1.2,1.7,2.2,14.1,
81,Scott Skiles,27,ORL,PG,75,63,31.7,4.8,11.6,0.414,1.2,3.3,0.364,3.6,8.2,0.434,0.466,3.3,3.7,0.895,0.5,2.2,2.7,7.3,1,0.1,3.1,2.5,14.1,
82,Benoit Benjamin,27,SEA,C,63,61,30.8,5.6,11.7,0.478,0,0,0,5.6,11.7,0.48,0.478,2.7,4,0.687,2.1,6.1,8.1,1.2,0.6,1.9,2.8,2.9,14,
83,Jay Humphries,29,MIL,PG,71,71,31.8,5.3,11.3,0.469,0.6,2,0.292,4.7,9.3,0.508,0.496,2.7,3.5,0.783,0.6,2,2.6,6.6,1.7,0.2,2.1,3,14,
84,Kenny Smith,26,HOU,PG,81,80,33.8,5.3,11.2,0.475,0.7,1.7,0.394,4.7,9.5,0.489,0.504,2.7,3.1,0.866,0.4,1.8,2.2,6.9,1.3,0.1,2.8,1.4,14,
85,Doug West,24,MIN,SG,80,72,31.8,5.8,11.2,0.518,0.1,0.3,0.174,5.7,10.9,0.527,0.52,2.3,2.9,0.805,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3,14,
86,Orlando Woolridge,32,DET,SF,82,61,25.8,5.5,11.1,0.498,0,0.1,0.111,5.5,11,0.502,0.499,2.9,4.3,0.683,1.3,1.8,3.2,1.1,0.5,0.4,1.6,1.9,14,
87,Kevin McHale,34,BOS,PF,56,1,25,5.8,11.3,0.509,0,0.2,0,5.8,11.1,0.52,0.509,2.4,2.9,0.822,2.1,3.8,5.9,1.5,0.2,1.1,1.5,2,13.9,
88,John Starks,26,NYK,SG,82,0,25.8,4.9,11,0.449,1.1,3.3,0.348,3.8,7.7,0.492,0.501,2.9,3.7,0.778,0.5,1.8,2.3,3.4,1.3,0.2,1.8,2.8,13.9,6MOY-4
89,Mookie Blaylock,24,NJN,PG,72,67,35.4,6,13.8,0.432,0.2,0.8,0.222,5.8,13,0.444,0.438,1.8,2.5,0.712,1.4,2.3,3.7,6.8,2.4,0.6,2.1,2.5,13.8,
90,Rik Smits,25,IND,C,74,55,23.9,5.9,11.6,0.51,0,0,0,5.9,11.5,0.511,0.51,2.1,2.6,0.788,1.7,4,5.6,1.6,0.4,1.4,1.8,3.1,13.8,
91,Rod Strickland,25,SAS,PG,57,54,36,5.3,11.6,0.455,0.1,0.3,0.333,5.2,11.3,0.458,0.459,3.2,4.6,0.687,1.6,3,4.6,8.6,2.1,0.3,2.8,2.1,13.8,
92,Ron Anderson,33,PHI,SF,82,11,29.7,5.7,12.3,0.465,0.5,1.5,0.331,5.2,10.7,0.485,0.486,1.7,2,0.877,1.2,2.2,3.4,1.6,1,0.1,1.3,1.6,13.7,
93,Xavier McDaniel,28,NYK,SF,82,82,28.6,6,12.5,0.478,0.1,0.5,0.308,5.8,12,0.485,0.484,1.7,2.3,0.714,2.1,3.5,5.6,1.8,0.7,0.3,1.8,2.9,13.7,
94,A.C. Green,28,LAL,PF,82,53,35.4,4.7,9.8,0.476,0.1,0.7,0.214,4.5,9.1,0.495,0.483,4.1,5.6,0.744,3.7,5.6,9.3,1.4,1.1,0.4,1.4,1.7,13.6,
95,Kevin Gamble,26,BOS,SF,82,77,30.4,5.9,11.1,0.529,0.1,0.4,0.29,5.7,10.7,0.537,0.534,1.7,1.9,0.885,1,2.5,3.5,2.7,0.9,0.5,1.2,2.4,13.5,
96,Stacey Augmon,23,ATL,SG,82,82,30.5,5.4,11,0.489,0,0.1,0.167,5.4,10.9,0.492,0.49,2.6,3.9,0.666,2.3,2.8,5.1,2.5,1.5,0.3,2.2,2,13.3,
97,Ledell Eackles,25,WSB,SG,65,25,22.5,5.5,11.7,0.468,0.1,0.5,0.2,5.4,11.1,0.481,0.472,2.1,2.9,0.743,0.6,2.1,2.7,1.9,0.7,0.1,1.2,2.2,13.2,
98,Willie Anderson,25,SAS,SG,57,55,33.1,5.5,12,0.455,0.2,1,0.232,5.2,11,0.475,0.465,1.9,2.4,0.775,1.1,4.2,5.3,5.3,0.9,0.9,2.5,2.6,13.1,
99,Rumeal Robinson,25,ATL,PG,81,64,27.4,5.2,11.5,0.456,0.4,1.3,0.327,4.8,10.2,0.472,0.474,2.2,3.4,0.636,0.8,1.9,2.7,5.5,1.3,0.3,2.5,2.2,13,
100,Duane Ferrell,26,ATL,SF,66,12,24.2,5,9.6,0.524,0.2,0.5,0.333,4.8,9.1,0.534,0.532,2.5,3.3,0.761,1.6,1.6,3.2,1.4,0.7,0.3,1.5,2,12.7,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
101,Kenny Gattison,27,CHH,PF,82,71,27.1,5.2,9.7,0.529,0,0,0,5.2,9.7,0.531,0.529,2.4,3.5,0.688,2.2,4.9,7.1,1.6,0.7,0.8,1.7,3.3,12.7,
102,Blue Edwards,26,UTA,SF,81,81,28.2,5.3,10.2,0.522,0.5,1.3,0.379,4.9,9,0.542,0.545,1.4,1.8,0.774,1.1,2.6,3.7,1.7,1,0.6,1.5,2.9,12.6,
103,Jerome Kersey,29,POR,SF,77,76,33.2,5.2,11.1,0.467,0,0.1,0.125,5.2,11,0.47,0.468,2.3,3.4,0.664,3.1,5.1,8.2,3.2,1.5,0.9,2,3.3,12.6,
104,Clifford Robinson,25,POR,SF,82,7,25.9,4.9,10.4,0.466,0,0.1,0.091,4.8,10.3,0.471,0.467,2.7,4,0.664,1.7,3.4,5.1,1.7,1,1.3,1.9,3.3,12.4,
105,Gerald Wilkins,28,NYK,SG,82,82,28.6,5.3,11.8,0.447,0.5,1.3,0.352,4.8,10.4,0.459,0.467,1.4,1.9,0.73,0.9,1.6,2.5,2.7,0.9,0.2,1.4,2.4,12.4,
106,Rex Chapman,24,2TM,PG,22,11,25.8,5.1,11.5,0.448,0.4,1.3,0.276,4.8,10.1,0.471,0.464,1.6,2.4,0.679,0.5,2.2,2.6,4,0.7,0.4,2,2.3,12.3,
106,Rex Chapman,24,CHH,PG,21,11,26,5.1,11.4,0.45,0.4,1.3,0.296,4.8,10.1,0.469,0.467,1.7,2.5,0.679,0.4,2.1,2.6,4.1,0.7,0.4,2,2.2,12.4,
106,Rex Chapman,24,WSB,SG,1,0,22,5,12,0.417,0,2,0,5,10,0.5,0.417,0,0,,1,3,4,3,1,0,3,4,10,
107,Craig Ehlo,30,CLE,SG,63,62,32,4.9,10.9,0.453,1.1,2.7,0.413,3.8,8.2,0.466,0.504,1.4,2,0.707,1.5,3.4,4.9,3.8,1.2,0.3,1.7,2.4,12.3,
108,Tim Perry,26,PHO,PF,80,69,31,5.2,9.9,0.523,0,0.1,0.375,5.1,9.8,0.525,0.525,1.9,2.7,0.712,2.6,4.3,6.9,1.7,0.6,1.5,1.8,3,12.3,
109,Alvin Robertson,29,MIL,SG,82,79,30,4.8,11.2,0.43,0.8,2.6,0.319,4,8.7,0.462,0.466,1.8,2.4,0.763,2.1,2.1,4.3,4.4,2.6,0.4,2.7,3.2,12.3,
110,Ken Norman,27,LAC,SF,77,24,26.1,5.2,10.7,0.49,0.1,0.4,0.143,5.2,10.3,0.502,0.492,1.6,2.9,0.535,2.1,3.8,5.8,1.6,0.7,0.9,1.3,1.9,12.1,
111,Jerry Reynolds,29,ORL,SG,46,16,25.2,4.3,11.3,0.38,0.1,0.5,0.125,4.2,10.7,0.393,0.383,3.4,4.1,0.836,1,2.2,3.2,3.3,1.4,0.4,2.1,1.5,12.1,
112,Johnny Dawkins,28,PHI,PG,82,82,34.3,4.8,11,0.437,0.4,1.2,0.356,4.4,9.8,0.447,0.457,2,2.3,0.882,0.5,2.3,2.8,6.9,1.1,0.1,2.2,1.9,12,
113,Steve Smith,22,MIA,SG,61,59,29.6,4.9,10.7,0.454,0.7,2,0.32,4.2,8.7,0.486,0.485,1.6,2.1,0.748,1.3,1.8,3.1,4.6,1,0.3,2.5,2.7,12,
114,Carl Thomas,22,SAC,SG,1,0,31,5,12,0.417,1,2,0.5,4,10,0.4,0.458,1,2,0.5,0,0,0,1,1,0,1,3,12,
