Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
24,Marques Johnson,27,MIL,SF,74,74,36.7,8.7,17.4,0.502,0,0.2,0.154,8.7,17.2,0.505,0.502,3.3,4.6,0.709,2.3,4.1,6.5,4.3,1.6,0.6,2.4,2.6,20.7,MVP-14
25,Joe Barry Carroll,25,GSW,C,80,80,37,8.3,17.4,0.477,0,0,0,8.3,17.4,0.477,0.477,3.9,5.4,0.723,2.9,5,8,2.5,1.3,1.8,3.4,3.1,20.5,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
26,Andrew Toney,26,PHI,SG,78,72,32.8,7.6,14.4,0.527,0.2,0.5,0.316,7.4,13.9,0.534,0.532,5,6,0.839,0.7,1.7,2.5,4.8,0.9,0.3,3.8,3.2,20.4,AS
27,Walter Davis,29,PHO,SG,78,70,32.6,8.4,16.3,0.512,0.3,1.1,0.23,8.1,15.2,0.532,0.52,3,3.5,0.863,0.5,2.1,2.6,5.5,1.4,0.2,2.7,2.6,20,AS
28,Darrell Griffith,25,UTA,SG,82,82,32.3,8.5,17.4,0.49,1.1,3.1,0.361,7.4,14.3,0.518,0.522,1.8,2.6,0.696,1.2,3,4.1,3.5,1.4,0.3,3,2.5,20,
29,Otis Birdsong,28,NJN,SG,69,57,31.4,8.4,16.6,0.508,0.1,0.3,0.25,8.4,16.3,0.513,0.51,2.8,4.6,0.608,1.1,1.4,2.5,3.9,1.2,0.2,2.5,2.6,19.8,AS
30,Dan Issel,35,DEN,C,76,66,27.3,7.5,15.2,0.493,0.1,0.3,0.211,7.4,14.9,0.498,0.495,4.8,5.6,0.85,1.5,5.3,6.8,2.3,0.8,0.6,1.6,2.4,19.8,
31,Orlando Woolridge,24,CHI,SF,75,74,33.9,7.6,14.5,0.525,0,0,0.5,7.6,14.5,0.525,0.525,4,5.7,0.715,1.7,3.2,4.9,1.8,0.9,0.8,2.5,3.4,19.3,
32,Clark Kellogg,22,IND,PF,79,79,33.9,7.8,15.1,0.519,0.1,0.3,0.333,7.7,14.8,0.522,0.522,3.3,4.3,0.768,2.9,6.2,9.1,3,1.5,0.4,2.8,3.1,19.1,
33,Jack Sikma,28,SEA,C,82,82,36.5,7,14.1,0.499,0,0,0,7,14.1,0.5,0.499,5,5.9,0.856,2.7,8.4,11.1,4,1.2,1.1,2.9,3.7,19.1,AS
34,Robert Parish,30,BOS,C,80,79,35.8,7.8,14.3,0.546,0,0,,7.8,14.3,0.546,0.546,3.4,4.6,0.745,3,7.7,10.7,1.7,0.7,1.5,2.3,3.3,19,AS
35,Dan Roundfield,30,ATL,PF,73,72,35.8,6.9,14.2,0.485,0,0.2,0,6.9,14.1,0.49,0.485,5.1,6.7,0.77,2.8,7.1,9.9,2.5,0.8,1,2.8,3,18.9,DEF2
36,Gus Williams,30,SEA,PG,80,80,35.2,7.5,16.3,0.458,0.1,0.3,0.16,7.4,16,0.464,0.459,3.7,5,0.75,0.8,1.7,2.6,8.4,2.4,0.3,2.9,1.9,18.7,
37,Kevin McHale,26,BOS,PF,82,10,31.4,7.2,12.9,0.556,0,0,0.333,7.1,12.8,0.557,0.557,4.1,5.4,0.765,2.5,4.9,7.4,1.3,0.3,1.5,1.8,3,18.4,"6MOY-1,AS"
38,Quintin Dailey,23,CHI,SG,82,42,29.9,7.1,15,0.474,0,0.4,0.125,7.1,14.6,0.484,0.476,3.9,4.8,0.811,0.7,2.1,2.9,3.1,1.3,0.1,2.7,2.7,18.2,
39,Tom Chambers,24,SEA,PF,82,44,31.3,6.8,13.5,0.499,0,0.1,0,6.8,13.4,0.505,0.499,4.6,5.7,0.8,2.7,3.8,6.5,1.6,0.6,0.6,2.3,3.8,18.1,
40,Lewis Lloyd,24,HOU,SG,82,82,31.4,7.4,14.4,0.516,0,0.2,0.231,7.4,14.3,0.519,0.517,2.9,3.6,0.789,1.6,2,3.6,3.9,1.2,0.5,3,2.6,17.8,
41,Cliff Robinson,23,CLE,C,73,70,32.9,7.3,16.2,0.45,0,0,0.5,7.3,16.2,0.45,0.45,3.2,4.6,0.701,2.1,8.2,10.3,2.5,0.7,0.4,2.6,2.7,17.8,
42,John Drew,29,UTA,SF,81,4,22.2,6.3,13.2,0.479,0.1,0.3,0.273,6.2,12.9,0.483,0.482,5,6.4,0.778,1.8,2.4,4.2,1.7,1.1,0,2.4,2.6,17.7,6MOY-2
43,Larry Nance,24,PHO,PF,82,82,35.4,7.3,12.7,0.576,0,0.1,0,7.3,12.6,0.58,0.576,3,4.3,0.707,2.8,5.5,8.3,2.6,1,2.1,2.2,3.3,17.7,DPOY-9
44,Magic Johnson,24,LAL,PG,67,66,38.3,6.6,11.6,0.565,0.1,0.4,0.207,6.5,11.2,0.579,0.569,4.3,5.3,0.81,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6,"MVP-3,DPOY-12,AS,NBA1"
45,Bill Laimbeer,26,DET,C,82,82,34.9,6.7,12.7,0.53,0,0.1,0,6.7,12.6,0.535,0.53,3.9,4.5,0.866,4,8.2,12.2,1.8,0.6,1,1.8,3.3,17.3,"MVP-12,DPOY-12,AS"
46,Jamaal Wilkes,30,LAL,SF,75,74,33.4,7.2,14.1,0.514,0,0.1,0.25,7.2,14,0.516,0.515,2.8,3.7,0.743,1.7,2.8,4.5,2.9,1,0.5,1.8,2.7,17.3,DPOY-12
47,Bill Cartwright,26,NYK,C,77,77,32.3,5.9,10.5,0.561,0,0,0,5.9,10.5,0.561,0.561,5.2,6.5,0.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17,
48,Norm Nixon,28,SDC,PG,82,82,37.2,7.2,15.5,0.462,0.1,0.6,0.239,7,14.9,0.471,0.467,2.5,3.3,0.76,0.7,1.8,2.5,11.1,1.1,0,3.1,2.2,17,
49,Darryl Dawkins,27,NJN,C,81,80,29.8,6.3,10.6,0.593,0,0.1,0.4,6.2,10.5,0.594,0.594,4.2,5.7,0.735,2,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8,
50,Sleepy Floyd,23,GSW,PG,77,73,33.2,6.3,13.6,0.463,0.1,0.6,0.178,6.2,13,0.476,0.467,4.1,5,0.816,1.1,2.4,3.5,3.5,1.3,0.4,2.5,2.8,16.8,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
51,Larry Drew,25,KCK,PG,73,73,32.4,6.5,14.1,0.462,0,0.1,0.3,6.5,13.9,0.464,0.463,3.3,4.3,0.776,0.5,1.5,2,7.6,1.7,0.1,2.7,2.3,16.4,
52,John Long,27,DET,SG,82,82,30.7,6.6,14.1,0.472,0,0.1,0.2,6.6,14,0.473,0.472,3,3.4,0.884,1.7,1.8,3.5,2.5,1.1,0.2,1.7,2.4,16.3,
53,Calvin Natt,27,POR,SF,79,74,33.4,6.3,10.8,0.583,0,0.2,0.118,6.3,10.6,0.593,0.585,3.5,4.4,0.797,2.1,3.9,6,2.3,0.9,0.3,2.1,2.8,16.2,DPOY-9
54,Maurice Lucas,31,PHO,PF,75,69,30.8,6,12.1,0.497,0,0.1,0,6,12,0.499,0.497,3.9,5.1,0.765,2.8,6.9,9.7,2.7,0.7,0.5,2.4,3.1,15.9,
55,Mychal Thompson,29,POR,C,79,74,33.5,6.2,11.8,0.524,0,0,0,6.2,11.7,0.525,0.524,3.4,5.1,0.667,3,5.7,8.7,3.9,1.1,1.4,3,3,15.7,DPOY-12
56,Buck Williams,23,NJN,PF,81,81,37.1,6.1,11.4,0.535,0,0,0,6.1,11.4,0.537,0.535,3.5,6.1,0.57,4.4,8,12.3,1.6,1,1.5,2.9,3.7,15.7,
57,Kenny Carr,28,POR,PF,82,57,29.9,6.3,11.3,0.561,0,0.1,0,6.3,11.2,0.564,0.561,3,4.5,0.673,2.5,5.3,7.8,1.9,0.8,0.4,2.5,3.3,15.6,6MOY-3
58,Ricky Sobers,31,WSB,SG,81,81,32.4,6.3,13.8,0.456,0.4,1.4,0.261,5.9,12.4,0.477,0.469,2.7,3.3,0.837,0.6,1.6,2.2,4.7,1.4,0.2,2.7,3.4,15.6,
59,Artis Gilmore,34,SAS,C,64,59,31.8,5.5,8.7,0.631,0,0,0,5.5,8.6,0.635,0.631,4.4,6.1,0.718,3.3,7,10.3,1.1,0.6,2.1,2.3,3.6,15.3,
60,Junior Bridgeman,30,MIL,SF,81,10,30,6.3,13.5,0.465,0.1,0.4,0.194,6.2,13.1,0.473,0.468,2.4,3,0.807,1,3.1,4.1,3.3,0.7,0.2,1.8,2.8,15.1,
61,Herb Williams,25,IND,C,69,53,33,6,12.5,0.478,0,0.1,0,6,12.4,0.48,0.478,3,4.3,0.702,2.2,5.8,8,3.1,0.9,1.6,3,2.8,14.9,
62,Ray Williams,29,NYK,SG,76,63,29.3,5.5,12.4,0.445,0.3,1.1,0.309,5.2,11.3,0.458,0.458,3.5,4.2,0.827,0.9,2.6,3.5,5.9,2.1,0.3,2.9,3.6,14.8,
63,James Edwards,28,PHO,C,72,67,26.3,6.1,11.3,0.536,0,0,0,6.1,11.3,0.537,0.536,2.5,3.5,0.72,1.5,3.3,4.8,2.6,0.3,0.4,1.9,3.5,14.7,
64,Albert King,24,NJN,SF,79,53,26.6,5.9,12,0.492,0,0.3,0.136,5.8,11.7,0.5,0.493,2.9,3.7,0.786,1.6,3.3,4.9,2.6,1.2,0.4,2.6,3.3,14.7,
65,Greg Ballard,29,WSB,SF,82,82,32.9,6.2,12.9,0.481,0,0.2,0.133,6.2,12.8,0.486,0.482,2,2.5,0.798,1.7,4.2,6,3.5,1.1,0.4,1.7,2.6,14.5,
66,Mike Woodson,25,KCK,SG,71,12,25.9,5.5,11.5,0.477,0,0.1,0.25,5.5,11.4,0.479,0.478,3.5,4.3,0.818,0.9,1.6,2.5,2.5,1.2,0.4,1.6,2.5,14.5,
67,James Worthy,22,LAL,PF,82,53,29.5,6,10.9,0.556,0,0.1,0,6,10.8,0.56,0.556,2.4,3.1,0.759,1.9,4.4,6.3,2.5,0.9,0.9,2.2,3,14.5,
68,Al Wood,25,SEA,SG,81,81,27.6,5.8,11.7,0.494,0,0.3,0.143,5.7,11.4,0.502,0.496,2.8,3.3,0.823,1.2,2.2,3.4,2,0.8,0.4,1.6,2.6,14.3,
69,Robert Reid,28,HOU,SF,64,28,30.3,6.3,13.4,0.474,0,0.1,0.25,6.3,13.3,0.476,0.475,1.3,1.9,0.659,1.5,3.8,5.3,3.4,1.4,0.5,1.4,3.8,14,
70,Mickey Johnson,31,GSW,PF,78,25,27.2,4.6,10.9,0.421,0.1,0.4,0.172,4.5,10.6,0.43,0.424,4.3,5.5,0.785,2.5,4.1,6.6,2.8,1.3,0.4,2.8,3.7,13.6,
71,Bob Lanier,35,MIL,C,72,72,27.9,5.4,9.5,0.572,0,0,0,5.4,9.5,0.575,0.572,2.7,3.8,0.708,2,4.4,6.3,2.6,0.8,0.7,2.3,3.2,13.6,
72,Butch Carter,25,IND,SG,73,54,28,5.7,11.8,0.479,0.2,0.6,0.326,5.5,11.2,0.488,0.488,1.9,2.4,0.764,1,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4,
73,Rickey Green,29,UTA,PG,81,81,34.2,5.4,11.2,0.486,0,0.2,0.118,5.4,11,0.493,0.487,2.4,2.9,0.821,0.7,2.1,2.8,9.2,2.7,0.2,2.1,1.9,13.2,"MVP-13,DPOY-8,AS"
74,Dennis Johnson,29,BOS,SG,80,78,33.3,4.8,11,0.437,0.1,0.4,0.125,4.8,10.6,0.449,0.44,3.5,4.1,0.852,1.1,2.4,3.5,4.2,1.2,0.7,2.2,3.1,13.2,"DPOY-3,DEF2"
75,Eddie Johnson,28,ATL,SG,67,43,28.3,5.3,11.9,0.442,0.2,0.6,0.372,5,11.3,0.446,0.452,2.4,3.2,0.77,0.5,1.7,2.2,5.6,0.9,0.1,2.6,2.3,13.2,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
76,Gene Banks,24,SAS,PF,80,66,32.5,5.3,9.3,0.568,0,0.1,0.167,5.3,9.3,0.571,0.568,2.5,3.4,0.741,2.6,4.7,7.3,3.2,1.3,0.3,2.1,3.2,13.1,
77,Pat Cummings,27,DAL,PF,80,80,31.2,5.7,11.4,0.494,0,0,0,5.7,11.4,0.495,0.494,1.8,2.4,0.742,1.9,6.3,8.2,2,0.8,0.3,1.8,3.5,13.1,
78,Bob McAdoo,32,LAL,C,70,0,20.8,5,10.7,0.471,0,0.1,0,5,10.6,0.474,0.471,3,3.8,0.803,1.2,3,4.1,1.1,0.6,0.7,1.8,2.6,13.1,
79,George Johnson,27,IND,SF,81,20,25.6,5.1,10.9,0.465,0.1,0.6,0.234,4.9,10.3,0.478,0.471,2.8,3.3,0.826,1.7,4,5.7,2.4,1,0.6,2.3,3.2,13,
80,Vinnie Johnson,27,DET,SG,82,0,23.3,5.2,11,0.473,0,0.2,0.211,5.1,10.8,0.478,0.475,2.5,3.4,0.753,1.6,1.3,2.9,3.3,0.5,0.2,1.6,2.4,13,
81,Billy Knight,31,KCK,SF,75,39,25.1,4.8,9.7,0.491,0.1,0.2,0.286,4.7,9.5,0.495,0.494,3.2,3.8,0.859,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8,
82,Maurice Cheeks,27,PHI,PG,75,75,33.3,5.1,9.4,0.55,0.1,0.3,0.4,5,9.1,0.554,0.556,2.3,3.1,0.733,0.6,2.1,2.7,6.4,2.3,0.3,2.4,2.6,12.7,"DPOY-4,DEF1"
83,David Thompson,29,SEA,SG,19,0,18.4,4.7,8.7,0.539,0,0.1,0,4.7,8.6,0.543,0.539,3.3,3.8,0.849,0.9,1.4,2.3,0.7,0.5,0.7,1.4,1.6,12.6,
84,Mitchell Wiggins,24,CHI,SG,82,40,25.9,4.9,10.9,0.448,0.1,0.4,0.241,4.8,10.5,0.455,0.452,2.6,3.5,0.742,1.7,2.3,4,2.3,1.3,0.1,1.7,3.4,12.4,
85,Johnny Davis,28,ATL,PG,75,72,27.7,4.7,10.7,0.443,0,0.1,0,4.7,10.6,0.447,0.443,2.9,3.4,0.848,0.7,1.1,1.9,4.3,0.8,0.1,1.8,1.9,12.3,
86,Reggie Theus,26,2TM,PG,61,35,24.6,4.3,10.2,0.419,0.1,0.7,0.167,4.2,9.6,0.437,0.425,3.5,4.6,0.762,0.8,1.3,2.1,5.8,0.8,0.2,2.6,2.8,12.2,
86,Reggie Theus,26,CHI,PG,31,5,19.4,3,7.6,0.388,0.1,0.5,0.2,2.9,7.2,0.401,0.395,2.7,3.5,0.778,0.7,0.8,1.5,4.6,0.7,0.1,1.9,2.5,8.7,
86,Reggie Theus,26,KCK,PG,30,30,29.9,5.7,12.9,0.438,0.1,0.9,0.148,5.5,12,0.46,0.443,4.3,5.8,0.751,1,1.8,2.8,7,1,0.3,3.2,3.1,15.8,
87,Dave Corzine,27,CHI,C,82,82,32.6,4.7,10,0.467,0,0.1,0.333,4.7,9.9,0.469,0.469,2.8,3.4,0.84,2.1,5,7,2.5,0.7,1.5,2.1,2.8,12.2,
88,Dave Greenwood,26,CHI,PF,78,76,34.8,4.7,9.7,0.49,0,0,0,4.7,9.6,0.491,0.49,2.7,3.7,0.737,2.7,7.3,10.1,1.8,0.9,0.9,1.9,3.4,12.2,
89,Jeff Malone,22,WSB,SG,81,2,24.4,5,11.3,0.444,0.3,0.9,0.324,4.7,10.4,0.455,0.458,1.8,2.1,0.826,0.7,1.2,1.9,1.9,0.3,0.2,1.4,2,12.1,
90,Bill Walton,31,SDC,C,55,46,26.8,5.2,9.4,0.556,0,0,0,5.2,9.4,0.558,0.556,1.7,2.8,0.597,2.4,6.3,8.7,3.3,0.8,1.6,3.2,2.8,12.1,
91,Frank Johnson,25,WSB,PG,82,81,32.8,4.8,10.2,0.467,0.1,0.5,0.256,4.6,9.7,0.478,0.473,2.3,3.1,0.742,0.7,1.5,2.2,6.9,1.2,0.1,2.3,2.1,12,
92,Michael Ray Richardson,28,NJN,PG,48,25,26.8,5.1,11,0.46,0.3,1.2,0.241,4.8,9.8,0.487,0.473,1.6,2.3,0.704,1.2,2.4,3.6,4.5,2.1,0.4,2.5,3.3,12,
93,Steve Stipanovich,23,IND,C,81,73,30,4.8,10.1,0.48,0,0.2,0.188,4.8,9.9,0.486,0.482,2.3,3,0.753,1.4,5.5,6.9,2.1,0.9,0.8,2,3.7,12,
94,Cedric Maxwell,28,BOS,SF,80,78,31.3,4,7.5,0.532,0,0.1,0.167,4,7.4,0.536,0.533,4,5.3,0.753,2.5,3.3,5.8,2.6,0.8,0.3,2.5,2.8,11.9,
95,James Donaldson,26,SDC,C,82,67,30.8,4.4,7.4,0.596,0,0,,4.4,7.4,0.596,0.596,3,4,0.761,2,5.9,7.9,1.1,0.5,1.7,2.1,2.6,11.8,
96,Gerald Henderson,28,BOS,PG,78,78,26.8,4.8,9.2,0.524,0.3,0.7,0.351,4.6,8.5,0.539,0.538,1.7,2.3,0.768,0.9,1,1.9,3.8,1.5,0.2,2.1,2.7,11.6,
97,Allen Leavell,26,HOU,PG,82,27,24.5,4.3,8.9,0.477,0.1,0.9,0.155,4.1,8,0.512,0.485,2.9,3.5,0.832,0.4,1,1.4,5.6,1.3,0.1,2.2,2.4,11.5,
98,Jerry Sichting,27,IND,PG,80,80,31.2,5,9.3,0.532,0.1,0.3,0.3,4.9,9.1,0.539,0.536,1.5,1.7,0.867,0.6,1.6,2.1,5.7,1.1,0.1,1.8,2.2,11.5,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
99,Michael Brooks,25,SDC,SF,47,30,29.9,4.5,9.5,0.479,0,0.1,0,4.5,9.4,0.484,0.479,2.2,3.2,0.689,3,4.3,7.3,1.9,1.1,0.3,1.7,2.7,11.3,
100,Mike Dunleavy,29,MIL,PG,17,12,23.8,4.1,7.5,0.551,1.1,2.6,0.422,3,4.8,0.622,0.626,1.9,2.4,0.8,0.4,1.3,1.6,4.6,0.7,0.1,2.1,3,11.2,
101,Lester Conner,24,GSW,SG,82,82,31.4,4.4,8.9,0.493,0,0.1,0.167,4.4,8.8,0.496,0.494,2.3,3.2,0.718,1.6,2.1,3.7,4.9,2,0.1,1.7,2.1,11.1,
102,Brad Davis,28,DAL,PG,81,81,32.9,4.3,8,0.53,0.1,0.5,0.184,4.2,7.6,0.551,0.535,2.5,2.9,0.836,0.5,1.8,2.3,6.9,1.2,0.2,2,2.7,11.1,
103,Greg Kelser,26,SDC,SF,80,21,22.3,3.9,7.5,0.519,0,0.1,0.333,3.9,7.5,0.521,0.521,3.1,4.5,0.702,2.4,2.5,4.9,1.1,0.9,0.4,2.4,3.1,11,
104,Jay Vincent,24,DAL,SF,61,5,23.3,4.1,9.5,0.435,0,0,0,4.1,9.5,0.436,0.435,2.8,3.5,0.781,1.3,2.7,4,1.9,0.5,0.2,1.9,2.6,11,
105,John Lucas,30,SAS,PG,63,39,28.7,4.4,9.4,0.462,0.3,1.1,0.275,4.1,8.3,0.487,0.478,1.9,2.5,0.764,0.4,2.5,2.9,10.7,1.5,0.1,2.3,2,10.9,
106,Phil Hubbard,27,CLE,SF,80,6,22.5,4,7.9,0.511,0,0,0,4,7.8,0.512,0.511,2.8,3.7,0.739,2.2,2.6,4.8,1.1,0.9,0.1,1.4,3.1,10.8,6MOY-3
107,Rodney McCray,22,HOU,SF,79,36,26.3,4.2,8.5,0.499,0,0.1,0.25,4.2,8.5,0.5,0.499,2.3,3.2,0.731,2.2,3.5,5.7,2.2,0.7,0.7,1.5,2.6,10.8,
108,Truck Robinson,32,NYK,PF,65,63,32.8,4.4,8.9,0.489,0,0,,4.4,8.9,0.489,0.489,2,3.2,0.646,2.6,5.8,8.4,1.4,0.7,0.4,2.5,3.3,10.8,
109,Lonnie Shelton,28,CLE,PF,79,78,26.6,4.7,9.9,0.476,0,0.1,0.2,4.7,9.8,0.478,0.477,1.4,1.8,0.764,1.8,3.1,4.8,2.3,1,0.7,2.1,3.5,10.8,DPOY-12
110,Byron Scott,22,LAL,SG,74,49,22.1,4.5,9.3,0.484,0.1,0.5,0.235,4.4,8.9,0.497,0.49,1.5,1.9,0.806,0.7,1.5,2.2,2.4,1.1,0.3,1.6,2.4,10.6,
111,Geoff Huston,26,CLE,PG,77,56,26.5,4.5,9.1,0.498,0,0.1,0.182,4.5,8.9,0.503,0.499,1.4,2,0.714,0.4,0.8,1.2,5.4,0.5,0,1.9,1.6,10.5,
112,Rory Sparrow,25,NYK,PG,79,74,30.8,4.4,9.3,0.474,0.1,0.5,0.256,4.3,8.8,0.486,0.481,1.4,1.7,0.824,0.6,1.8,2.4,6.8,1.3,0.1,2.7,2.9,10.4,DPOY-9
113,LaSalle Thompson,22,KCK,C,80,38,23.9,4.2,8,0.523,0,0,,4.2,8,0.523,0.523,2,2.8,0.717,3.3,5.6,8.9,1.1,0.9,1.8,2.1,4.1,10.3,
114,Edgar Jones,27,SAS,PF,81,33,21.9,4,8,0.5,0.1,0.2,0.316,3.9,7.7,0.506,0.505,2.2,3,0.727,1.8,3.8,5.5,1,0.8,1.3,1.5,3.7,10.2,
115,Darnell Valentine,24,POR,PG,68,60,27.8,3.7,8.3,0.447,0,0,0,3.7,8.2,0.45,0.447,2.9,3.6,0.789,0.7,1.1,1.9,5.8,1.6,0.1,2.2,2.6,10.2,
