Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
11,Kevin McHale,30,BOS,PF,64,63,37.3,8.6,14.2,0.604,0,0,,8.6,14.2,0.604,0.604,5.4,6.8,0.797,2.5,5.9,8.4,2.7,0.4,1.4,2.2,2.8,22.6,"AS,DEF1"
12,Byron Scott,26,LAL,SG,81,81,37.6,8.8,16.6,0.527,0.8,2.2,0.346,8,14.4,0.554,0.55,3.4,3.9,0.858,0.9,3.2,4.1,4.1,1.9,0.3,2,2.5,21.7,
13,Reggie Theus,30,SAC,SG,73,73,36.3,8.5,18.1,0.47,0.2,0.8,0.271,8.3,17.2,0.479,0.476,4.4,5.3,0.831,1,2.2,3.2,6.3,0.8,0.2,3.2,2.4,21.6,
14,Xavier McDaniel,24,SEA,SF,78,77,34.7,8.8,18,0.488,0.2,0.6,0.28,8.6,17.4,0.496,0.493,3.6,5,0.715,2.6,4,6.6,3.4,1.2,0.7,2.9,2.9,21.4,AS
15,Terry Cummings,26,MIL,PF,76,76,34.6,8.9,18.3,0.485,0,0,0.333,8.9,18.3,0.485,0.485,3.6,5.3,0.665,2.4,4.9,7.3,2.4,1,0.6,2.2,3.6,21.3,
16,Otis Thorpe,25,SAC,PF,82,82,37.5,7.6,15,0.507,0,0.1,0,7.6,14.9,0.51,0.507,5.6,7.4,0.755,3.4,6.8,10.2,3.2,0.8,0.7,2.8,3.2,20.8,
17,Jeff Malone,26,WSB,SG,80,80,33.2,8.1,17,0.476,0.1,0.3,0.417,8,16.7,0.478,0.48,4.2,4.8,0.882,0.6,2,2.6,3,0.6,0.2,2.2,2.5,20.5,
18,Tom Chambers,28,SEA,PF,82,82,32.7,7.5,16.6,0.448,0.4,1.3,0.303,7,15.3,0.461,0.46,5.1,6.3,0.807,1.6,4.3,6,2.6,1.1,0.6,2.5,3.6,20.4,
19,Moses Malone,32,WSB,C,79,78,34.1,6.7,13.8,0.487,0,0.1,0.286,6.7,13.7,0.488,0.488,6.9,8.7,0.788,4.7,6.5,11.2,1.4,0.7,0.9,3.2,2,20.3,AS
20,Patrick Ewing,25,NYK,C,82,82,31,8,14.4,0.555,0,0,0,8,14.4,0.556,0.555,4.2,5.8,0.716,3,5.3,8.2,1.5,1.3,3,3.5,4,20.2,"DPOY-5,AS,NBA2,DEF2"
21,Chris Mullin,24,GSW,SF,60,55,33.9,7.8,15.4,0.508,0.6,1.6,0.351,7.3,13.8,0.526,0.526,4,4.5,0.885,1,2.5,3.4,4.8,1.9,0.5,2.6,2.3,20.2,
22,Kiki Vandeweghe,29,POR,SF,37,7,28.1,7.6,15.1,0.508,0.6,1.6,0.379,7.1,13.5,0.523,0.528,4.3,4.9,0.878,1,2,2.9,1.9,0.6,0.2,1.3,1.8,20.2,
23,Adrian Dantley,32,DET,SF,69,50,31.1,6.4,12.5,0.514,0,0,0,6.4,12.5,0.516,0.514,7.1,8.3,0.86,1.2,2.1,3.3,2.5,0.6,0.1,2,2.1,20,MVP-14
24,James Worthy,26,LAL,SF,75,72,35.4,8.2,15.5,0.531,0,0.2,0.125,8.2,15.3,0.537,0.532,3.2,4.1,0.796,1.7,3.3,5,3.9,1,0.7,2.1,2.3,19.7,AS
25,Thurl Bailey,26,UTA,SF,82,10,34.2,7.7,15.7,0.492,0,0,0.333,7.7,15.6,0.493,0.493,4.1,5,0.826,1.6,4.8,6.5,1.9,0.6,1.5,2.3,2.3,19.6,6MOY-2
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
26,Magic Johnson,28,LAL,PG,72,70,36.6,6.8,13.8,0.492,0.2,0.8,0.196,6.7,13.1,0.51,0.497,5.8,6.8,0.853,1.2,5,6.2,11.9,1.6,0.2,3.7,2,19.6,"MVP-3,AS,NBA1"
27,Alvin Robertson,25,SAS,SG,82,82,36.3,8,17.2,0.465,0.3,1.2,0.284,7.7,16,0.478,0.475,3.3,4.5,0.748,2,4.1,6.1,6.8,3,0.8,3.1,3.7,19.6,"DPOY-4,AS,DEF2"
28,Isiah Thomas,26,DET,PG,81,81,36.1,7.7,16.6,0.463,0.4,1.2,0.309,7.3,15.4,0.475,0.474,3.8,4.9,0.774,0.8,2.6,3.4,8.4,1.7,0.2,3.4,2.7,19.5,"MVP-12,AS"
29,Jerome Kersey,25,POR,SF,79,75,36.6,7.7,15.5,0.499,0,0.2,0.2,7.7,15.3,0.502,0.5,3.7,5,0.735,2.7,5.6,8.3,3.1,1.6,0.8,2,3.8,19.2,
30,Larry Nance,28,2TM,PF,67,60,35.6,7.3,13.7,0.529,0,0.1,0.333,7.2,13.6,0.531,0.53,4.5,5.8,0.779,2.9,6.2,9.1,3.1,0.9,2.4,2.3,3.6,19.1,
30,Larry Nance,28,PHO,PF,40,34,36.9,8.2,15.4,0.531,0.1,0.1,0.4,8.1,15.3,0.532,0.532,4.7,6.2,0.751,3,6.9,9.9,3.1,1.1,2.4,2.7,3.8,21.1,
30,Larry Nance,28,CLE,PF,27,26,33.6,5.9,11.3,0.526,0,0,0,5.9,11.2,0.528,0.526,4.3,5.2,0.83,2.7,5.1,7.9,3.1,0.7,2.3,1.8,3.3,16.2,
31,Cliff Robinson,27,PHI,SF,62,51,34,7.8,16.8,0.464,0,0.1,0.222,7.8,16.6,0.466,0.465,3.4,4.7,0.717,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19,
32,Fat Lever,27,DEN,SG,82,82,37.3,7.8,16.6,0.473,0.1,0.7,0.211,7.7,15.9,0.484,0.477,3,3.9,0.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9,"MVP-9,DPOY-5,AS,DEF2"
33,Rolando Blackman,28,DAL,SG,71,69,36.3,7,14.8,0.473,0,0.1,0,7,14.7,0.476,0.473,4.7,5.3,0.873,1.2,2.3,3.5,3.7,0.9,0.3,2,1.6,18.7,
34,Brad Daugherty,22,CLE,C,79,78,37.4,7,13.7,0.51,0,0,0,7,13.7,0.511,0.51,4.8,6.7,0.716,1.9,6.5,8.4,4.2,0.6,0.7,3.4,3,18.7,AS
35,Buck Williams,27,NJN,PF,70,70,37.7,6.7,11.9,0.56,0,0,1,6.6,11.9,0.56,0.561,4.9,7.4,0.668,4.3,7.7,11.9,1.6,1,0.6,2.7,3.8,18.3,"MVP-14,DEF2"
36,Mike Woodson,29,LAC,SG,80,77,31.7,7,15.8,0.445,0.2,1,0.231,6.8,14.8,0.459,0.452,3.7,4.3,0.868,0.8,1.6,2.4,3.4,1.4,0.3,2.3,2.6,18,
37,Walter Davis,33,PHO,SF,68,48,28.7,7.2,15.2,0.473,0.5,1.4,0.375,6.6,13.8,0.483,0.491,3,3.4,0.887,0.5,1.9,2.3,4.1,1.3,0,1.9,1.9,17.9,
38,Eddie Johnson,28,PHO,SF,73,59,29.8,7.3,15.2,0.48,0.3,1.3,0.255,7,13.9,0.501,0.491,2.8,3.3,0.85,1.7,2.7,4.4,2.5,0.5,0.1,1.9,2.6,17.7,
39,Walter Berry,23,SAS,SF,73,56,26.3,7.4,13.2,0.563,0,0,,7.4,13.2,0.563,0.563,2.6,4.4,0.6,2.4,3,5.4,1.5,0.8,0.9,2.2,2.8,17.4,
40,Gerald Wilkins,24,NYK,SG,81,78,33.4,7.3,16.3,0.446,0.5,1.6,0.302,6.8,14.8,0.462,0.461,2.4,3,0.786,1.3,2,3.3,4,1.1,0.3,2.6,2.3,17.4,
41,Bernard King,31,WSB,SF,69,38,29.6,6.8,13.6,0.501,0,0.1,0.167,6.8,13.5,0.503,0.502,3.6,4.7,0.762,1.2,2.8,4.1,2.8,0.7,0.1,3.1,2.9,17.2,
42,Derek Harper,26,DAL,PG,82,82,37,6.5,14.2,0.459,0.7,2.3,0.313,5.8,11.9,0.488,0.485,3.2,4.2,0.759,0.9,2.1,3,7.7,2,0.4,2.3,2,17,
43,Chuck Person,23,IND,SF,79,71,35.5,7.3,15.8,0.459,0.7,2.2,0.333,6.5,13.6,0.48,0.483,1.7,2.5,0.67,2.2,4.6,6.8,3.9,0.9,0.1,2.7,3.4,17,
44,Mike Gminski,28,2TM,C,81,81,36.6,6.2,13.9,0.448,0,0,0,6.2,13.9,0.449,0.448,4.4,4.8,0.906,3,7,10,1.7,0.8,1.5,2.2,2.2,16.9,
44,Mike Gminski,28,NJN,C,34,34,35.1,6.3,13.9,0.454,0,0.1,0,6.3,13.9,0.456,0.454,4.2,4.9,0.861,2.4,7,9.4,1.6,0.8,1,2.4,2.3,16.9,
44,Mike Gminski,28,PHI,C,47,47,37.6,6.2,13.9,0.445,0,0,,6.2,13.9,0.445,0.445,4.5,4.8,0.938,3.5,7,10.5,1.8,0.8,1.8,2,2.1,16.9,
45,Jack Sikma,32,MIL,PF,82,82,35.6,6.3,12.9,0.486,0,0.2,0.214,6.2,12.7,0.489,0.487,3.9,4.2,0.922,2.4,6.3,8.6,3.4,1.1,1,1.9,3.9,16.5,
46,Ricky Pierce,28,MIL,SG,37,0,26.1,6.7,13.1,0.51,0.1,0.4,0.214,6.6,12.8,0.519,0.513,2.9,3.3,0.877,0.8,1.4,2.2,2,0.6,0.2,1.5,2.5,16.4,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
47,Orlando Woolridge,28,NJN,SF,19,12,32.7,5.8,13,0.445,0,0.1,0,5.8,12.9,0.449,0.445,4.8,6.8,0.708,1.6,3.2,4.8,3.7,0.7,1.1,2.5,3.8,16.4,
48,Wayman Tisdale,23,IND,PF,79,57,30.1,6.5,12.6,0.512,0,0,0,6.5,12.6,0.513,0.512,3.1,4,0.783,2.1,4.1,6.2,1.3,0.7,0.4,1.8,3.5,16.1,
49,Frank Brickowski,28,SAS,C,70,68,31.8,6.1,11.5,0.528,0,0.1,0.2,6.1,11.4,0.53,0.529,3.8,5,0.768,2.4,4.5,6.9,3.8,1.1,0.5,3,3.9,16,
50,Mark Price,23,CLE,PG,80,79,32.8,6.2,12.2,0.506,0.9,1.9,0.486,5.3,10.3,0.51,0.543,2.8,3.2,0.877,0.7,1.6,2.3,6,1.2,0.2,2.3,1.5,16,
51,Johnny Dawkins,24,SAS,PG,65,61,33.5,6.2,12.8,0.485,0.3,0.9,0.311,5.9,11.9,0.499,0.496,3,3.4,0.896,1,2.1,3.1,7.4,1.4,0,2.4,1.5,15.8,
52,Kevin Duckworth,23,POR,C,78,50,28.5,5.8,11.6,0.496,0,0,,5.8,11.6,0.496,0.496,4.2,5.5,0.77,2.9,4.5,7.4,0.8,0.4,0.4,2.3,3.6,15.8,MIP-1
53,Danny Ainge,28,BOS,SG,81,81,37.3,6,12.1,0.491,1.8,4.4,0.415,4.1,7.7,0.534,0.566,2,2.2,0.878,0.7,2.3,3.1,6.2,1.4,0.2,1.9,2.5,15.7,AS
54,Ralph Sampson,27,2TM,C,48,44,34.6,6.2,14.2,0.438,0,0.2,0.182,6.2,14,0.443,0.44,3.1,4.1,0.76,2.9,6.7,9.6,2.5,0.9,1.8,3.6,3.4,15.6,
54,Ralph Sampson,27,HOU,PF,19,19,37.1,6.3,14.3,0.439,0.1,0.3,0.333,6.2,13.9,0.442,0.443,3.3,4.5,0.741,3.1,6,9.1,1.9,0.9,1.7,3.3,3.3,15.9,
54,Ralph Sampson,27,GSW,C,29,25,33,6.2,14.2,0.438,0,0.2,0,6.2,14,0.443,0.438,3,3.8,0.775,2.8,7.2,10,2.9,0.8,1.9,3.8,3.5,15.4,
55,Rod Higgins,28,GSW,SF,68,67,32.2,5.6,10.7,0.526,0.3,0.6,0.487,5.3,10.1,0.528,0.539,4,4.7,0.848,1.4,2.9,4.3,2.8,1,0.5,1.6,2.8,15.5,
56,Ron Harper,24,CLE,SG,57,52,32.1,6,12.8,0.464,0.1,0.4,0.15,5.9,12.5,0.473,0.467,3.4,4.9,0.705,1.1,2.8,3.9,4.9,2.1,0.9,2.8,2.8,15.4,
57,Steve Johnson,30,POR,C,43,33,24.4,6,11.3,0.529,0,0,0,6,11.3,0.53,0.529,3.4,5.8,0.586,2,3.7,5.6,1.3,0.4,0.7,2.8,3.5,15.4,AS
58,Jay Vincent,28,DEN,SF,73,8,24,6.1,13.1,0.466,0,0.1,0.25,6.1,13.1,0.466,0.466,3.2,3.9,0.805,1.1,3.1,4.2,2,0.6,0.4,1.9,2.7,15.4,
59,Roy Hinson,26,2TM,SF,77,57,33.7,5.9,12.1,0.487,0,0,0,5.9,12.1,0.488,0.487,3.5,4.6,0.775,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3,
59,Roy Hinson,26,PHI,SF,29,10,29.1,4.2,9.4,0.452,0,0,0,4.2,9.3,0.454,0.452,3.1,4.3,0.718,1.8,4,5.8,0.9,0.8,2.3,2.2,3.1,11.6,
59,Roy Hinson,26,NJN,SF,48,47,36.4,6.9,13.7,0.502,0,0,0,6.9,13.7,0.502,0.502,3.8,4.7,0.806,2.2,5,7.3,1.5,0.9,1.5,2.2,3.9,17.6,
60,Sleepy Floyd,27,2TM,PG,77,73,32.6,5.5,12.6,0.433,0.2,0.9,0.194,5.3,11.6,0.453,0.441,3.9,4.6,0.85,1,2.8,3.8,7.1,1.2,0.2,2.9,2.5,15,
60,Sleepy Floyd,27,GSW,PG,18,18,37.8,7.3,16.7,0.439,0.1,1.1,0.05,7.3,15.6,0.466,0.44,6.4,7.7,0.835,1.4,3.6,5.1,9.9,1.5,0.1,3.7,2.6,21.2,
60,Sleepy Floyd,27,HOU,PG,59,55,31.1,4.9,11.3,0.431,0.2,0.9,0.25,4.7,10.4,0.446,0.441,3.1,3.6,0.86,0.9,2.6,3.5,6.2,1.2,0.2,2.6,2.4,13.1,
61,Terry Porter,24,POR,PG,82,82,36.5,5.6,10.9,0.519,0.3,0.8,0.348,5.3,10,0.533,0.533,3.3,4,0.846,0.8,3.8,4.6,10.1,1.8,0.2,3,2.5,14.9,
62,Armen Gilliam,23,PHO,PF,55,53,32.9,6.2,13.1,0.475,0,0,,6.2,13.1,0.475,0.475,2.4,3.5,0.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8,
63,John Stockton,25,UTA,PG,82,79,34.7,5.5,9.6,0.574,0.3,0.8,0.358,5.2,8.8,0.594,0.589,3.3,4,0.84,0.7,2.2,2.9,13.8,3,0.2,3.2,3,14.7,"MVP-10,DPOY-8,NBA2"
64,Kareem Abdul-Jabbar,40,LAL,C,80,80,28.9,6,11.3,0.532,0,0,0,6,11.3,0.532,0.532,2.6,3.4,0.762,1.5,4.5,6,1.7,0.6,1.2,2,2.7,14.6,AS
65,Michael Cage,26,LAC,PF,72,70,36.9,5,10.6,0.47,0,0,0,5,10.6,0.471,0.47,4.5,6.6,0.688,5.2,7.9,13,1.5,1.3,0.8,2.2,2.7,14.5,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
66,Robert Parish,34,BOS,C,74,73,31.2,6,10.1,0.589,0,0,0,6,10.1,0.59,0.589,2.4,3.3,0.734,2.3,6.1,8.5,1.6,0.7,1.1,2.1,2.7,14.3,
67,Purvis Short,30,HOU,SG,81,11,24.1,5.9,12.2,0.481,0.1,0.3,0.238,5.8,11.9,0.486,0.483,2.5,3,0.858,0.9,1.9,2.7,2,0.7,0.2,1.5,2.4,14.3,
68,Joe Dumars,24,DET,SG,82,82,33.3,5.5,11.7,0.472,0,0.2,0.211,5.5,11.5,0.477,0.474,3.1,3.8,0.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2,
69,Sam Perkins,26,DAL,PF,75,75,33.3,5.3,11.7,0.45,0.1,0.4,0.167,5.2,11.3,0.46,0.453,3.6,4.4,0.822,2.7,5.3,8,1.6,1,0.7,1.6,3,14.2,DPOY-8
70,Doc Rivers,26,ATL,PG,80,80,31.3,5,11.1,0.453,0.1,0.4,0.273,4.9,10.7,0.46,0.458,4,5.3,0.758,1,3.5,4.6,9.3,1.8,0.5,2.6,3.4,14.2,AS
71,Michael Adams,25,DEN,PG,82,75,33.9,5.1,11.3,0.449,1.7,4.6,0.367,3.4,6.7,0.505,0.524,2,2.4,0.834,0.5,2.2,2.7,6.1,2,0.2,1.8,1.7,13.9,MVP-14
72,Vern Fleming,25,IND,PG,80,80,34.2,5.5,10.6,0.523,0,0.2,0,5.5,10.4,0.531,0.523,2.8,3.5,0.802,1.3,3.2,4.6,7.1,1.4,0.1,2.2,2.8,13.9,
73,Danny Schayes,28,DEN,PF,81,74,26.7,4.5,8.2,0.54,0,0,0,4.5,8.2,0.542,0.54,5,6,0.836,2.5,5.7,8.2,1.3,0.8,1.1,1.9,4,13.9,
74,Kenny Smith,22,SAC,PG,61,60,35.6,5.4,11.4,0.477,0.2,0.6,0.308,5.2,10.7,0.487,0.486,2.7,3.3,0.819,0.7,1.6,2.3,7.1,1.5,0.1,3,2.3,13.8,ROY-2
75,Maurice Cheeks,31,PHI,PG,79,79,36.3,5.4,10.9,0.495,0,0.3,0.136,5.4,10.7,0.504,0.497,2.9,3.5,0.825,0.7,2.5,3.2,8,2.1,0.3,2,1.5,13.7,"DPOY-8,AS"
76,Mark Jackson,22,NYK,PG,82,80,39.6,5.3,12.4,0.432,0.4,1.5,0.254,5,10.8,0.458,0.448,2.5,3.2,0.774,1.5,3.4,4.8,10.6,2.5,0.1,3.1,3,13.6,"MVP-13,ROY-1"
77,Bill Laimbeer,30,DET,C,82,82,35.3,5.5,11.3,0.493,0.2,0.5,0.333,5.4,10.8,0.5,0.5,2.3,2.6,0.874,2,8.1,10.1,2.4,0.8,1,1.7,3.5,13.5,
78,Mike Mitchell,32,SAS,SF,68,20,22.1,5.6,11.5,0.482,0,0.2,0.25,5.5,11.4,0.486,0.484,2.4,2.9,0.825,0.8,2.1,2.9,1,0.5,0.2,0.8,1.5,13.5,
79,Steve Stipanovich,27,IND,C,80,80,33.7,5.1,10.4,0.496,0,0.2,0.2,5.1,10.2,0.502,0.498,3.2,3.9,0.809,2,6.3,8.3,2.3,1.1,0.9,2,3.8,13.5,
80,Roy Tarpley,23,DAL,PF,81,9,28.5,5.5,11,0.5,0,0.1,0,5.5,10.9,0.503,0.5,2.5,3.4,0.74,4.4,7.4,11.8,1.1,1.3,1.1,2.1,3.9,13.5,6MOY-1
81,Quintin Dailey,27,LAC,SG,67,7,19.1,4.9,11.3,0.434,0,0.2,0.167,4.9,11.1,0.439,0.436,3.6,4.7,0.776,0.9,1.4,2.3,1.6,1,0.1,1.8,1.9,13.4,
82,Paul Pressey,29,MIL,SG,75,75,33.1,4.6,9.4,0.491,0.1,0.5,0.205,4.5,8.8,0.508,0.497,3.8,4.8,0.798,1.7,3.3,5,7,1.5,0.5,2.6,3.1,13.1,DPOY-8
83,Benoit Benjamin,23,LAC,C,66,59,32.9,5.2,10.5,0.491,0,0.1,0,5.2,10.4,0.496,0.491,2.7,3.9,0.706,1.7,6.3,8,2.6,0.8,3.4,3.4,3.1,13,
84,John Long,31,IND,SG,81,81,25,5.1,10.9,0.474,0.4,1,0.442,4.7,9.9,0.478,0.494,2,2.3,0.907,0.9,1.9,2.8,2.1,1,0.1,1.6,2,12.8,
85,John Williams,21,WSB,SF,82,37,29.6,5.2,11.1,0.469,0.1,0.5,0.132,5.1,10.6,0.484,0.472,2.3,3.1,0.734,1.5,3.9,5.4,2.8,1.4,0.4,1.8,2.6,12.8,
86,Joe Barry Carroll,29,2TM,C,77,30,26,5.2,12,0.435,0,0,0,5.2,12,0.436,0.435,2.2,2.9,0.764,1.7,4.6,6.4,1.5,0.6,1.4,2.1,2.5,12.7,
86,Joe Barry Carroll,29,GSW,C,14,14,29.1,5.6,14.9,0.378,0,0.1,0,5.6,14.9,0.38,0.378,4.2,5.3,0.797,1.5,5.1,6.6,1.4,0.9,1.8,3.1,3.3,15.5,
86,Joe Barry Carroll,29,HOU,C,63,16,25.3,5.1,11.3,0.452,0,0,0,5.1,11.3,0.452,0.452,1.8,2.4,0.748,1.7,4.5,6.3,1.5,0.6,1.3,1.9,2.4,12,
87,Blair Rasmussen,25,DEN,C,79,45,22.5,5.5,11.2,0.492,0,0,,5.5,11.2,0.492,0.492,1.7,2.2,0.776,1.6,3.9,5.5,1,0.3,1,0.9,3.1,12.7,
88,Derek Smith,26,SAC,SG,35,18,25.7,5,10.4,0.478,0.2,0.7,0.348,4.7,9.7,0.487,0.489,2.5,3.2,0.77,1,1.9,2.9,2.5,0.6,0.5,1.4,3.1,12.7,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
89,Dennis Johnson,33,BOS,PG,77,74,34.7,4.6,10.4,0.438,0.2,0.6,0.261,4.4,9.8,0.449,0.446,3.3,3.9,0.856,0.8,2.3,3.1,7.8,1.2,0.4,2.5,2.6,12.6,
90,Terry Teagle,27,GSW,SG,47,4,20.4,5.3,11.6,0.454,0,0.2,0.111,5.3,11.4,0.46,0.455,2.1,2.6,0.802,0.9,0.9,1.7,1.3,0.7,0.1,1.7,2,12.6,
91,Winston Garland,23,GSW,PG,67,62,31.7,5.1,11.6,0.439,0.2,0.6,0.333,4.9,11,0.444,0.447,2.1,2.3,0.879,1,2.4,3.4,6.4,1.7,0.1,2.5,2.8,12.4,ROY-2
92,Rodney McCray,26,HOU,SF,81,80,33.2,4.4,9.2,0.481,0,0,0,4.4,9.2,0.484,0.481,3.6,4.5,0.785,2.9,4.9,7.8,3.3,0.7,0.6,1.8,2,12.4,DEF1
93,Charles Oakley,24,CHI,PF,82,82,34.3,4.6,9.5,0.483,0,0.1,0.25,4.5,9.3,0.487,0.485,3.2,4.4,0.727,4,9,13,3,0.8,0.3,2.9,3.3,12.4,
94,Vinnie Johnson,31,DET,SG,82,1,23.6,5.2,11.7,0.443,0.1,0.3,0.208,5.1,11.4,0.449,0.446,1.8,2.6,0.677,1.1,1.7,2.8,3.3,0.7,0.2,1.9,2,12.2,
95,Mike McGee,28,2TM,SG,48,0,20.9,4.6,11,0.421,1.1,3.3,0.331,3.5,7.7,0.459,0.471,1.6,2.1,0.745,1.1,1.5,2.7,1.5,1.1,0.1,1.4,1.7,12,
95,Mike McGee,28,ATL,SG,11,0,10.6,2,4.7,0.423,0.5,1.7,0.263,1.5,3,0.515,0.471,0.2,0.5,0.333,0.4,1.1,1.5,1.2,0.5,0,0.6,0.5,4.6,
95,Mike McGee,28,SAC,SF,37,0,23.9,5.4,12.9,0.421,1.3,3.8,0.34,4.1,9.1,0.454,0.471,2,2.6,0.771,1.4,1.6,3,1.6,1.3,0.2,1.6,2,14.2,
96,Tim McCormick,25,2TM,C,70,55,30.2,5,9.3,0.537,0,0,0,5,9.2,0.539,0.537,2.1,3.1,0.674,2.1,4.6,6.7,1.7,0.5,0.3,1.6,3.3,12,
96,Tim McCormick,25,PHI,C,23,17,26.1,3.1,6,0.514,0,0,,3.1,6,0.514,0.514,1.6,2.3,0.698,2.1,4.1,6.3,1.1,0.6,0.3,1.5,3.3,7.8,
96,Tim McCormick,25,NJN,C,47,38,32.2,5.9,10.9,0.543,0,0,0,5.9,10.8,0.545,0.543,2.3,3.4,0.667,2.1,4.8,6.9,2,0.4,0.3,1.6,3.4,14.1,
97,John Bagley,27,NJN,PG,82,74,33.8,4.8,10.9,0.439,0.6,2,0.292,4.2,9,0.471,0.465,1.8,2.2,0.822,0.7,2.4,3.1,5.8,1.3,0.1,2.5,2,12,
98,Randy Breuer,27,MIL,C,81,73,27.9,4.8,9.7,0.495,0,0,,4.8,9.7,0.495,0.495,2.3,3.5,0.657,2.4,4.4,6.8,1.3,0.6,1.3,1.3,2.4,12,
99,James Edwards,32,2TM,C,69,44,24.7,4.4,9.3,0.47,0,0,0,4.4,9.3,0.47,0.47,3,4.7,0.654,1.7,4.2,6,1.1,0.2,0.5,1.9,3.1,11.8,
99,James Edwards,32,PHO,C,43,42,32,5.9,12.6,0.469,0,0,0,5.9,12.6,0.47,0.469,3.8,6,0.635,2.3,5.5,7.8,1.7,0.3,0.7,2.5,3.7,15.7,
99,James Edwards,32,DET,C,26,2,12.6,1.8,3.9,0.475,0,0,,1.8,3.9,0.475,0.475,1.7,2.3,0.738,0.8,2.1,3,0.2,0.1,0.2,0.8,2.2,5.4,
